option,src_state,src_coord,target_state,target_coord,primitive_distance,within_horizon,edge_valid,visible_mass,hidden_mass,hidden_gamma_mass,hidden_argmax_state,hidden_argmax_coord,hidden_argmax_prob,reward,map,slip,step
fb_013_to_006,37,"(3, 19)",23,"(3, 1)",30.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_014_to_006,42,"(5, 1)",23,"(3, 1)",6.0,True,True,1.0000000000000002,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_015_to_006,44,"(5, 3)",23,"(3, 1)",4.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_016_to_006,54,"(5, 15)",23,"(3, 1)",28.0,True,False,0.0003077853499199264,0.9996922146500797,0.8780656087144719,75,"(7, 13)",0.982456141983699,-4.054867412509124,maze,0.05,21
fb_017_to_006,55,"(5, 17)",23,"(3, 1)",34.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_018_to_006,57,"(5, 19)",23,"(3, 1)",36.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.0682721587084085,maze,0.05,21
fb_019_to_006,64,"(7, 1)",23,"(3, 1)",8.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,21
fb_020_to_006,68,"(7, 5)",23,"(3, 1)",12.0,True,False,0.9996922130177601,0.0003077869822395546,0.00028837020981300267,45,"(5, 5)",0.0003077869822395546,-4.071310081102526,maze,0.05,21
fb_021_to_006,76,"(7, 15)",23,"(3, 1)",30.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,21
fb_022_to_006,80,"(7, 19)",23,"(3, 1)",34.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102526,maze,0.05,21
fb_000_to_007,0,"(1, 1)",25,"(3, 3)",4.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,21
fb_001_to_007,4,"(1, 5)",25,"(3, 3)",8.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102526,maze,0.05,21
fb_002_to_007,5,"(1, 7)",25,"(3, 3)",14.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1028373313056044,maze,0.05,21
fb_003_to_007,11,"(1, 13)",25,"(3, 3)",20.0,True,True,0.9999999999999994,0.0,0.0,29,"(3, 9)",0.0,-5.916701931989801,maze,0.05,21
fb_004_to_007,12,"(1, 15)",25,"(3, 3)",26.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,21
fb_005_to_007,16,"(1, 19)",25,"(3, 3)",30.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102526,maze,0.05,21
fb_006_to_007,23,"(3, 1)",25,"(3, 3)",2.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,21
fb_008_to_007,26,"(3, 5)",25,"(3, 3)",10.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_009_to_007,28,"(3, 7)",25,"(3, 3)",12.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_010_to_007,32,"(3, 13)",25,"(3, 3)",22.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_011_to_007,34,"(3, 15)",25,"(3, 3)",24.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_012_to_007,35,"(3, 17)",25,"(3, 3)",34.0,True,True,1.0000000000000002,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_013_to_007,37,"(3, 19)",25,"(3, 3)",32.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_014_to_007,42,"(5, 1)",25,"(3, 3)",4.0,True,True,1.0000000000000002,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_015_to_007,44,"(5, 3)",25,"(3, 3)",2.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_016_to_007,54,"(5, 15)",25,"(3, 3)",26.0,True,False,0.0003077853499199264,0.9996922146500797,0.8780656087144719,75,"(7, 13)",0.982456141983699,-4.054867412509124,maze,0.05,21
fb_017_to_007,55,"(5, 17)",25,"(3, 3)",36.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.0682721587084085,maze,0.05,21
fb_018_to_007,57,"(5, 19)",25,"(3, 3)",34.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_019_to_007,64,"(7, 1)",25,"(3, 3)",6.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,21
fb_020_to_007,68,"(7, 5)",25,"(3, 3)",10.0,True,False,0.9996922130177601,0.0003077869822395546,0.00028837020981300267,45,"(5, 5)",0.0003077869822395546,-4.071310081102526,maze,0.05,21
fb_021_to_007,76,"(7, 15)",25,"(3, 3)",28.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,21
fb_022_to_007,80,"(7, 19)",25,"(3, 3)",32.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102526,maze,0.05,21
fb_000_to_008,0,"(1, 1)",26,"(3, 5)",6.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102525,maze,0.05,21
fb_001_to_008,4,"(1, 5)",26,"(3, 5)",2.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,21
fb_002_to_008,5,"(1, 7)",26,"(3, 5)",4.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1028373313056044,maze,0.05,21
fb_003_to_008,11,"(1, 13)",26,"(3, 5)",10.0,True,True,0.9999999999999994,0.0,0.0,29,"(3, 9)",0.0,-5.916701931989801,maze,0.05,21
fb_004_to_008,12,"(1, 15)",26,"(3, 5)",16.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,21
fb_005_to_008,16,"(1, 19)",26,"(3, 5)",20.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102526,maze,0.05,21
fb_006_to_008,23,"(3, 1)",26,"(3, 5)",8.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_007_to_008,25,"(3, 3)",26,"(3, 5)",10.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,21
fb_009_to_008,28,"(3, 7)",26,"(3, 5)",2.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_010_to_008,32,"(3, 13)",26,"(3, 5)",12.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_011_to_008,34,"(3, 15)",26,"(3, 5)",14.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_012_to_008,35,"(3, 17)",26,"(3, 5)",24.0,True,True,1.0000000000000002,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_013_to_008,37,"(3, 19)",26,"(3, 5)",22.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_014_to_008,42,"(5, 1)",26,"(3, 5)",14.0,True,True,1.0000000000000002,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_015_to_008,44,"(5, 3)",26,"(3, 5)",12.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_016_to_008,54,"(5, 15)",26,"(3, 5)",36.0,True,False,0.9827637444279346,0.017236255572065373,0.015155956661791838,75,"(7, 13)",0.01693907875185735,-2.1019855225234485,maze,0.05,21
fb_017_to_008,55,"(5, 17)",26,"(3, 5)",26.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_018_to_008,57,"(5, 19)",26,"(3, 5)",28.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,21
fb_019_to_008,64,"(7, 1)",26,"(3, 5)",16.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,21
fb_020_to_008,68,"(7, 5)",26,"(3, 5)",20.0,True,False,0.9996922130177601,0.0003077869822395546,0.00028837020981300267,45,"(5, 5)",0.0003077869822395546,-4.071310081102526,maze,0.05,21
fb_021_to_008,76,"(7, 15)",26,"(3, 5)",34.0,True,True,0.9999999999999994,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102526,maze,0.05,21
fb_022_to_008,80,"(7, 19)",26,"(3, 5)",30.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,21
fb_000_to_009,0,"(1, 1)",28,"(3, 7)",8.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102525,maze,0.05,21
fb_001_to_009,4,"(1, 5)",28,"(3, 7)",4.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,21
fb_002_to_009,5,"(1, 7)",28,"(3, 7)",2.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1028373313056044,maze,0.05,21
fb_003_to_009,11,"(1, 13)",28,"(3, 7)",8.0,True,True,0.9999999999999994,0.0,0.0,29,"(3, 9)",0.0,-5.916701931989801,maze,0.05,21
fb_004_to_009,12,"(1, 15)",28,"(3, 7)",14.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,21
fb_005_to_009,16,"(1, 19)",28,"(3, 7)",18.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102526,maze,0.05,21
fb_006_to_009,23,"(3, 1)",28,"(3, 7)",10.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_007_to_009,25,"(3, 3)",28,"(3, 7)",12.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,21
fb_008_to_009,26,"(3, 5)",28,"(3, 7)",2.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,21
fb_010_to_009,32,"(3, 13)",28,"(3, 7)",10.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_011_to_009,34,"(3, 15)",28,"(3, 7)",12.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_012_to_009,35,"(3, 17)",28,"(3, 7)",22.0,True,True,1.0000000000000002,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_013_to_009,37,"(3, 19)",28,"(3, 7)",20.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_014_to_009,42,"(5, 1)",28,"(3, 7)",16.0,True,True,1.0000000000000002,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_015_to_009,44,"(5, 3)",28,"(3, 7)",14.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_016_to_009,54,"(5, 15)",28,"(3, 7)",34.0,True,False,0.9996975212387026,0.0003024787612973209,0.00026596447920234007,75,"(7, 13)",0.0002972636102404705,-2.102264202244447,maze,0.05,21
fb_017_to_009,55,"(5, 17)",28,"(3, 7)",24.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_018_to_009,57,"(5, 19)",28,"(3, 7)",26.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,21
fb_019_to_009,64,"(7, 1)",28,"(3, 7)",18.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,21
fb_020_to_009,68,"(7, 5)",28,"(3, 7)",22.0,True,False,0.9996922130177601,0.0003077869822395546,0.00028837020981300267,45,"(5, 5)",0.0003077869822395546,-4.071310081102526,maze,0.05,21
fb_021_to_009,76,"(7, 15)",28,"(3, 7)",32.0,True,True,0.9999999999999994,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102526,maze,0.05,21
fb_022_to_009,80,"(7, 19)",28,"(3, 7)",28.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,21
fb_000_to_010,0,"(1, 1)",32,"(3, 13)",18.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102525,maze,0.05,21
fb_001_to_010,4,"(1, 5)",32,"(3, 13)",14.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,21
fb_002_to_010,5,"(1, 7)",32,"(3, 13)",8.0,True,True,0.9999999999999992,0.0,0.0,29,"(3, 9)",0.0,-5.916701931989801,maze,0.05,21
fb_003_to_010,11,"(1, 13)",32,"(3, 13)",2.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028373313056044,maze,0.05,21
fb_004_to_010,12,"(1, 15)",32,"(3, 13)",4.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,21
fb_005_to_010,16,"(1, 19)",32,"(3, 13)",8.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102526,maze,0.05,21
fb_006_to_010,23,"(3, 1)",32,"(3, 13)",20.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_007_to_010,25,"(3, 3)",32,"(3, 13)",22.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,21
fb_008_to_010,26,"(3, 5)",32,"(3, 13)",12.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,21
fb_009_to_010,28,"(3, 7)",32,"(3, 13)",10.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_011_to_010,34,"(3, 15)",32,"(3, 13)",2.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_012_to_010,35,"(3, 17)",32,"(3, 13)",12.0,True,True,1.0000000000000002,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_013_to_010,37,"(3, 19)",32,"(3, 13)",10.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_014_to_010,42,"(5, 1)",32,"(3, 13)",26.0,True,True,1.0000000000000002,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_015_to_010,44,"(5, 3)",32,"(3, 13)",24.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_016_to_010,54,"(5, 15)",32,"(3, 13)",24.0,True,True,0.9999998106509053,1.8934909449949404e-07,1.6613303651281124e-07,75,"(7, 13)",9.467454724974702e-08,-2.1028410117984,maze,0.05,21
fb_017_to_010,55,"(5, 17)",32,"(3, 13)",14.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_018_to_010,57,"(5, 19)",32,"(3, 13)",16.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,21
fb_019_to_010,64,"(7, 1)",32,"(3, 13)",28.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,21
fb_020_to_010,68,"(7, 5)",32,"(3, 13)",32.0,True,False,0.9996922130177601,0.0003077869822395546,0.00028837020981300267,45,"(5, 5)",0.0003077869822395546,-4.071310081102526,maze,0.05,21
fb_021_to_010,76,"(7, 15)",32,"(3, 13)",22.0,True,True,0.9999999999999994,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102526,maze,0.05,21
fb_022_to_010,80,"(7, 19)",32,"(3, 13)",18.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,21
fb_000_to_011,0,"(1, 1)",34,"(3, 15)",20.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102525,maze,0.05,21
fb_001_to_011,4,"(1, 5)",34,"(3, 15)",16.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,21
fb_002_to_011,5,"(1, 7)",34,"(3, 15)",10.0,True,True,0.9999999999999992,0.0,0.0,29,"(3, 9)",0.0,-5.916701931989801,maze,0.05,21
fb_003_to_011,11,"(1, 13)",34,"(3, 15)",4.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028373313056044,maze,0.05,21
fb_004_to_011,12,"(1, 15)",34,"(3, 15)",2.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,21
fb_005_to_011,16,"(1, 19)",34,"(3, 15)",6.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102526,maze,0.05,21
fb_006_to_011,23,"(3, 1)",34,"(3, 15)",22.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_007_to_011,25,"(3, 3)",34,"(3, 15)",24.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,21
fb_008_to_011,26,"(3, 5)",34,"(3, 15)",14.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,21
fb_009_to_011,28,"(3, 7)",34,"(3, 15)",12.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_010_to_011,32,"(3, 13)",34,"(3, 15)",2.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,21
fb_012_to_011,35,"(3, 17)",34,"(3, 15)",10.0,True,True,1.0000000000000002,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_013_to_011,37,"(3, 19)",34,"(3, 15)",8.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_014_to_011,42,"(5, 1)",34,"(3, 15)",28.0,True,True,1.0000000000000002,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_015_to_011,44,"(5, 3)",34,"(3, 15)",26.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_016_to_011,54,"(5, 15)",34,"(3, 15)",22.0,True,True,0.9999998106509053,1.8934909449949404e-07,1.6613303651281124e-07,75,"(7, 13)",9.467454724974702e-08,-2.1028410117984,maze,0.05,21
fb_017_to_011,55,"(5, 17)",34,"(3, 15)",12.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_018_to_011,57,"(5, 19)",34,"(3, 15)",14.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,21
fb_019_to_011,64,"(7, 1)",34,"(3, 15)",30.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,21
fb_020_to_011,68,"(7, 5)",34,"(3, 15)",34.0,True,False,0.9996922130177601,0.0003077869822395546,0.00028837020981300267,45,"(5, 5)",0.0003077869822395546,-4.071310081102526,maze,0.05,21
fb_021_to_011,76,"(7, 15)",34,"(3, 15)",20.0,True,True,0.9999999999999994,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102526,maze,0.05,21
fb_022_to_011,80,"(7, 19)",34,"(3, 15)",16.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,21
fb_000_to_012,0,"(1, 1)",35,"(3, 17)",30.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102525,maze,0.05,21
fb_001_to_012,4,"(1, 5)",35,"(3, 17)",26.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,21
fb_002_to_012,5,"(1, 7)",35,"(3, 17)",20.0,True,True,0.9999999999999992,0.0,0.0,29,"(3, 9)",0.0,-5.916701931989801,maze,0.05,21
fb_003_to_012,11,"(1, 13)",35,"(3, 17)",14.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028373313056044,maze,0.05,21
fb_004_to_012,12,"(1, 15)",35,"(3, 17)",8.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102525,maze,0.05,21
fb_005_to_012,16,"(1, 19)",35,"(3, 17)",4.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,21
fb_006_to_012,23,"(3, 1)",35,"(3, 17)",32.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_007_to_012,25,"(3, 3)",35,"(3, 17)",34.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,21
fb_008_to_012,26,"(3, 5)",35,"(3, 17)",24.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,21
fb_009_to_012,28,"(3, 7)",35,"(3, 17)",22.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_010_to_012,32,"(3, 13)",35,"(3, 17)",12.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,21
fb_011_to_012,34,"(3, 15)",35,"(3, 17)",10.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_013_to_012,37,"(3, 19)",35,"(3, 17)",2.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_014_to_012,42,"(5, 1)",35,"(3, 17)",34.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_015_to_012,44,"(5, 3)",35,"(3, 17)",36.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.0682721587084076,maze,0.05,21
fb_016_to_012,54,"(5, 15)",35,"(3, 17)",12.0,True,True,0.9999998106509053,1.8934909449949404e-07,1.6613303651281124e-07,75,"(7, 13)",9.467454724974702e-08,-2.1028410117984,maze,0.05,21
fb_017_to_012,55,"(5, 17)",35,"(3, 17)",2.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_018_to_012,57,"(5, 19)",35,"(3, 17)",4.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,21
fb_019_to_012,64,"(7, 1)",35,"(3, 17)",32.0,True,True,0.9999999999999994,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102526,maze,0.05,21
fb_020_to_012,68,"(7, 5)",35,"(3, 17)",28.0,True,False,9.470368684293988e-08,0.9999999052963129,0.9369148116824458,45,"(5, 5)",0.9999999052963129,-2.1028368394210464,maze,0.05,21
fb_021_to_012,76,"(7, 15)",35,"(3, 17)",10.0,True,True,0.9999999999999994,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102526,maze,0.05,21
fb_022_to_012,80,"(7, 19)",35,"(3, 17)",6.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,21
fb_000_to_013,0,"(1, 1)",37,"(3, 19)",28.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102525,maze,0.05,21
fb_001_to_013,4,"(1, 5)",37,"(3, 19)",24.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,21
fb_002_to_013,5,"(1, 7)",37,"(3, 19)",18.0,True,True,0.9999999999999992,0.0,0.0,29,"(3, 9)",0.0,-5.916701931989801,maze,0.05,21
fb_003_to_013,11,"(1, 13)",37,"(3, 19)",12.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028373313056044,maze,0.05,21
fb_004_to_013,12,"(1, 15)",37,"(3, 19)",6.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102525,maze,0.05,21
fb_005_to_013,16,"(1, 19)",37,"(3, 19)",2.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,21
fb_006_to_013,23,"(3, 1)",37,"(3, 19)",30.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_007_to_013,25,"(3, 3)",37,"(3, 19)",32.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,21
fb_008_to_013,26,"(3, 5)",37,"(3, 19)",22.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,21
fb_009_to_013,28,"(3, 7)",37,"(3, 19)",20.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_010_to_013,32,"(3, 13)",37,"(3, 19)",10.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,21
fb_011_to_013,34,"(3, 15)",37,"(3, 19)",8.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_012_to_013,35,"(3, 17)",37,"(3, 19)",2.0,True,True,1.0000000000000002,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_014_to_013,42,"(5, 1)",37,"(3, 19)",36.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.0682721587084085,maze,0.05,21
fb_015_to_013,44,"(5, 3)",37,"(3, 19)",34.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_016_to_013,54,"(5, 15)",37,"(3, 19)",14.0,True,True,0.9999998106509053,1.8934909449949404e-07,1.6613303651281124e-07,75,"(7, 13)",9.467454724974702e-08,-2.1028410117984,maze,0.05,21
fb_017_to_013,55,"(5, 17)",37,"(3, 19)",4.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,21
fb_018_to_013,57,"(5, 19)",37,"(3, 19)",6.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,21
