map,step,candidate_state,n_boundary,n_basis,score_mode,operator_score,violation_before,violation_after,violation_reduction,groups_improved,max_after_violation,max_after_group_risk,approx_rate_delta,group_risks_before,group_risks_after,group_violations_after,rank,beam_id,path,budget_frac
open_room_7,2,15,4,14,reduction,-0.0011807354922057603,484.01103452580236,484.01103452580236,0.0,0,231.54453028243205,250.97610683052432,11.807354922057604,"{""stochastic"": 145.66481025066022, ""topology"": 250.97610683052432, ""value"": 145.66484708889465}","{""stochastic"": 145.66481025066022, ""topology"": 250.97610683052432, ""value"": 145.66484708889465}","{""stochastic"": 126.23323370256794, ""topology"": 231.54453028243205, ""value"": 126.23327054080237}",7,2,"[3, 4]",0.25
open_room_7,2,24,4,14,reduction,-0.0011807354922057603,484.01103452580236,484.01103452580236,0.0,0,231.54453028243205,250.97610683052432,11.807354922057604,"{""stochastic"": 145.66481025066022, ""topology"": 250.97610683052432, ""value"": 145.66484708889465}","{""stochastic"": 145.66481025066022, ""topology"": 250.97610683052432, ""value"": 145.66484708889465}","{""stochastic"": 126.23323370256794, ""topology"": 231.54453028243205, ""value"": 126.23327054080237}",8,2,"[3, 4]",0.25
open_room_7,2,40,4,14,reduction,-0.0011807354922057603,484.01103452580236,484.01103452580236,0.0,0,231.54453028243205,250.97610683052432,11.807354922057604,"{""stochastic"": 145.66481025066022, ""topology"": 250.97610683052432, ""value"": 145.66484708889465}","{""stochastic"": 145.66481025066022, ""topology"": 250.97610683052432, ""value"": 145.66484708889465}","{""stochastic"": 126.23323370256794, ""topology"": 231.54453028243205, ""value"": 126.23327054080237}",9,2,"[3, 4]",0.25
open_room_7,2,42,4,14,reduction,-0.0011807354922057603,484.01103452580236,484.01103452580236,0.0,0,231.54453028243205,250.97610683052432,11.807354922057604,"{""stochastic"": 145.66481025066022, ""topology"": 250.97610683052432, ""value"": 145.66484708889465}","{""stochastic"": 145.66481025066022, ""topology"": 250.97610683052432, ""value"": 145.66484708889465}","{""stochastic"": 126.23323370256794, ""topology"": 231.54453028243205, ""value"": 126.23327054080237}",10,2,"[3, 4]",0.25
open_room_7,2,4,4,14,reduction,98.9403494052314,462.77557216398475,363.83404202326113,98.94153014072361,1,126.69612396492606,146.12770051301834,11.807354922057604,"{""stochastic"": 138.0005742344673, ""topology"": 245.0692306537419, ""value"": 138.00049692005234}","{""stochastic"": 138.0005742344673, ""topology"": 146.12770051301834, ""value"": 138.00049692005234}","{""stochastic"": 118.56899768637503, ""topology"": 126.69612396492606, ""value"": 118.56892037196006}",1,3,"[3, 7]",0.25
open_room_7,2,43,4,14,reduction,13.777862666477056,462.77557216398475,448.9965287620155,13.779043401969261,1,225.63765410564963,245.0692306537419,11.807354922057604,"{""stochastic"": 138.0005742344673, ""topology"": 245.0692306537419, ""value"": 138.00049692005234}","{""stochastic"": 138.0005742344673, ""topology"": 245.0692306537419, ""value"": 124.22145351808312}","{""stochastic"": 118.56899768637503, ""topology"": 225.63765410564963, ""value"": 104.78987696999084}",2,3,"[3, 7]",0.25
open_room_7,2,36,4,14,reduction,9.102912350275169,462.77557216398475,453.6714790782174,9.104093085767374,1,225.63765410564963,245.0692306537419,11.807354922057604,"{""stochastic"": 138.0005742344673, ""topology"": 245.0692306537419, ""value"": 138.00049692005234}","{""stochastic"": 128.89648114869993, ""topology"": 245.0692306537419, ""value"": 138.00049692005234}","{""stochastic"": 109.46490460060765, ""topology"": 225.63765410564963, ""value"": 118.56892037196006}",3,3,"[3, 7]",0.25
open_room_7,2,8,4,14,reduction,1.049001226390821,462.77557216398475,461.7253902021017,1.0501819618830268,1,224.5874721437666,244.01904869185887,11.807354922057604,"{""stochastic"": 138.0005742344673, ""topology"": 245.0692306537419, ""value"": 138.00049692005234}","{""stochastic"": 138.0005742344673, ""topology"": 244.01904869185887, ""value"": 138.00049692005234}","{""stochastic"": 118.56899768637503, ""topology"": 224.5874721437666, ""value"": 118.56892037196006}",4,3,"[3, 7]",0.25
open_room_7,2,6,4,14,reduction,-0.0011807354922057603,462.77557216398475,462.77557216398475,0.0,0,225.63765410564963,245.0692306537419,11.807354922057604,"{""stochastic"": 138.0005742344673, ""topology"": 245.0692306537419, ""value"": 138.00049692005234}","{""stochastic"": 138.0005742344673, ""topology"": 245.0692306537419, ""value"": 138.00049692005234}","{""stochastic"": 118.56899768637503, ""topology"": 225.63765410564963, ""value"": 118.56892037196006}",5,3,"[3, 7]",0.25
open_room_7,2,12,4,14,reduction,-0.0011807354922057603,462.77557216398475,462.77557216398475,0.0,0,225.63765410564963,245.0692306537419,11.807354922057604,"{""stochastic"": 138.0005742344673, ""topology"": 245.0692306537419, ""value"": 138.00049692005234}","{""stochastic"": 138.0005742344673, ""topology"": 245.0692306537419, ""value"": 138.00049692005234}","{""stochastic"": 118.56899768637503, ""topology"": 225.63765410564963, ""value"": 118.56892037196006}",6,3,"[3, 7]",0.25
open_room_7,2,15,4,14,reduction,-0.0011807354922057603,462.77557216398475,462.77557216398475,0.0,0,225.63765410564963,245.0692306537419,11.807354922057604,"{""stochastic"": 138.0005742344673, ""topology"": 245.0692306537419, ""value"": 138.00049692005234}","{""stochastic"": 138.0005742344673, ""topology"": 245.0692306537419, ""value"": 138.00049692005234}","{""stochastic"": 118.56899768637503, ""topology"": 225.63765410564963, ""value"": 118.56892037196006}",7,3,"[3, 7]",0.25
open_room_7,2,24,4,14,reduction,-0.0011807354922057603,462.77557216398475,462.77557216398475,0.0,0,225.63765410564963,245.0692306537419,11.807354922057604,"{""stochastic"": 138.0005742344673, ""topology"": 245.0692306537419, ""value"": 138.00049692005234}","{""stochastic"": 138.0005742344673, ""topology"": 245.0692306537419, ""value"": 138.00049692005234}","{""stochastic"": 118.56899768637503, ""topology"": 225.63765410564963, ""value"": 118.56892037196006}",8,3,"[3, 7]",0.25
open_room_7,2,40,4,14,reduction,-0.0011807354922057603,462.77557216398475,462.77557216398475,0.0,0,225.63765410564963,245.0692306537419,11.807354922057604,"{""stochastic"": 138.0005742344673, ""topology"": 245.0692306537419, ""value"": 138.00049692005234}","{""stochastic"": 138.0005742344673, ""topology"": 245.0692306537419, ""value"": 138.00049692005234}","{""stochastic"": 118.56899768637503, ""topology"": 225.63765410564963, ""value"": 118.56892037196006}",9,3,"[3, 7]",0.25
open_room_7,2,42,4,14,reduction,-0.0011807354922057603,462.77557216398475,462.77557216398475,0.0,0,225.63765410564963,245.0692306537419,11.807354922057604,"{""stochastic"": 138.0005742344673, ""topology"": 245.0692306537419, ""value"": 138.00049692005234}","{""stochastic"": 138.0005742344673, ""topology"": 245.0692306537419, ""value"": 138.00049692005234}","{""stochastic"": 118.56899768637503, ""topology"": 225.63765410564963, ""value"": 118.56892037196006}",10,3,"[3, 7]",0.25
open_room_7,3,8,5,14,reduction,3.0237102453428966,467.09741936368306,464.07232838284796,3.0250909808351025,1,168.76217724931917,188.19375379741143,13.807354922057604,"{""stochastic"": 172.72618501037644, ""topology"": 191.21884477824653, ""value"": 161.4471192193369}","{""stochastic"": 172.72618501037644, ""topology"": 188.19375379741143, ""value"": 161.4471192193369}","{""stochastic"": 153.29460846228415, ""topology"": 168.76217724931917, ""value"": 142.01554267124465}",1,0,"[36, 7, 43]",0.25
open_room_7,3,3,5,14,reduction,-0.0013807354922057604,467.09741936368306,467.09741936368306,0.0,0,171.78726823015427,191.21884477824653,13.807354922057604,"{""stochastic"": 172.72618501037644, ""topology"": 191.21884477824653, ""value"": 161.4471192193369}","{""stochastic"": 172.72618501037644, ""topology"": 191.21884477824653, ""value"": 161.4471192193369}","{""stochastic"": 153.29460846228415, ""topology"": 171.78726823015427, ""value"": 142.01554267124465}",2,0,"[36, 7, 43]",0.25
open_room_7,3,4,5,14,reduction,-0.0013807354922057604,467.09741936368306,467.09741936368306,0.0,0,171.78726823015427,191.21884477824653,13.807354922057604,"{""stochastic"": 172.72618501037644, ""topology"": 191.21884477824653, ""value"": 161.4471192193369}","{""stochastic"": 172.72618501037644, ""topology"": 191.21884477824653, ""value"": 161.4471192193369}","{""stochastic"": 153.29460846228415, ""topology"": 171.78726823015427, ""value"": 142.01554267124465}",3,0,"[36, 7, 43]",0.25
open_room_7,3,6,5,14,reduction,-0.0013807354922057604,467.09741936368306,467.09741936368306,0.0,0,171.78726823015427,191.21884477824653,13.807354922057604,"{""stochastic"": 172.72618501037644, ""topology"": 191.21884477824653, ""value"": 161.4471192193369}","{""stochastic"": 172.72618501037644, ""topology"": 191.21884477824653, ""value"": 161.4471192193369}","{""stochastic"": 153.29460846228415, ""topology"": 171.78726823015427, ""value"": 142.01554267124465}",4,0,"[36, 7, 43]",0.25
open_room_7,3,12,5,14,reduction,-0.0013807354922057604,467.09741936368306,467.09741936368306,0.0,0,171.78726823015427,191.21884477824653,13.807354922057604,"{""stochastic"": 172.72618501037644, ""topology"": 191.21884477824653, ""value"": 161.4471192193369}","{""stochastic"": 172.72618501037644, ""topology"": 191.21884477824653, ""value"": 161.4471192193369}","{""stochastic"": 153.29460846228415, ""topology"": 171.78726823015427, ""value"": 142.01554267124465}",5,0,"[36, 7, 43]",0.25
open_room_7,3,15,5,14,reduction,-0.0013807354922057604,467.09741936368306,467.09741936368306,0.0,0,171.78726823015427,191.21884477824653,13.807354922057604,"{""stochastic"": 172.72618501037644, ""topology"": 191.21884477824653, ""value"": 161.4471192193369}","{""stochastic"": 172.72618501037644, ""topology"": 191.21884477824653, ""value"": 161.4471192193369}","{""stochastic"": 153.29460846228415, ""topology"": 171.78726823015427, ""value"": 142.01554267124465}",6,0,"[36, 7, 43]",0.25
open_room_7,3,24,5,14,reduction,-0.0013807354922057604,467.09741936368306,467.09741936368306,0.0,0,171.78726823015427,191.21884477824653,13.807354922057604,"{""stochastic"": 172.72618501037644, ""topology"": 191.21884477824653, ""value"": 161.4471192193369}","{""stochastic"": 172.72618501037644, ""topology"": 191.21884477824653, ""value"": 161.4471192193369}","{""stochastic"": 153.29460846228415, ""topology"": 171.78726823015427, ""value"": 142.01554267124465}",7,0,"[36, 7, 43]",0.25
open_room_7,3,40,5,14,reduction,-0.0013807354922057604,467.09741936368306,467.09741936368306,0.0,0,171.78726823015427,191.21884477824653,13.807354922057604,"{""stochastic"": 172.72618501037644, ""topology"": 191.21884477824653, ""value"": 161.4471192193369}","{""stochastic"": 172.72618501037644, ""topology"": 191.21884477824653, ""value"": 161.4471192193369}","{""stochastic"": 153.29460846228415, ""topology"": 171.78726823015427, ""value"": 142.01554267124465}",8,0,"[36, 7, 43]",0.25
open_room_7,3,42,5,14,reduction,-0.0013807354922057604,467.09741936368306,467.09741936368306,0.0,0,171.78726823015427,191.21884477824653,13.807354922057604,"{""stochastic"": 172.72618501037644, ""topology"": 191.21884477824653, ""value"": 161.4471192193369}","{""stochastic"": 172.72618501037644, ""topology"": 191.21884477824653, ""value"": 161.4471192193369}","{""stochastic"": 153.29460846228415, ""topology"": 171.78726823015427, ""value"": 142.01554267124465}",9,0,"[36, 7, 43]",0.25
open_room_7,3,43,5,14,reduction,6.246805166187015,490.52326999873367,484.27508409705445,6.248185901679221,1,183.38155629549038,202.81313284358265,13.807354922057604,"{""stochastic"": 173.00175298602554, ""topology"": 202.81313284358265, ""value"": 173.00311381340234}","{""stochastic"": 173.00175298602554, ""topology"": 202.81313284358265, ""value"": 166.75492791172312}","{""stochastic"": 153.57017643793324, ""topology"": 183.38155629549038, ""value"": 147.32335136363082}",1,1,"[3, 7, 4]",0.25
open_room_7,3,36,5,14,reduction,2.4036757728350713,490.52326999873367,488.1182134904064,2.4050565083272772,1,183.38155629549038,202.81313284358265,13.807354922057604,"{""stochastic"": 173.00175298602554, ""topology"": 202.81313284358265, ""value"": 173.00311381340234}","{""stochastic"": 170.59669647769823, ""topology"": 202.81313284358265, ""value"": 173.00311381340234}","{""stochastic"": 151.16511992960596, ""topology"": 183.38155629549038, ""value"": 153.57153726531004}",2,1,"[3, 7, 4]",0.25
open_room_7,3,8,5,14,reduction,1.0738922073536508,490.52326999873367,489.4479970558878,1.0752729428458565,1,182.30628335264453,201.7378599007368,13.807354922057604,"{""stochastic"": 173.00175298602554, ""topology"": 202.81313284358265, ""value"": 173.00311381340234}","{""stochastic"": 173.00175298602554, ""topology"": 201.7378599007368, ""value"": 173.00311381340234}","{""stochastic"": 153.57017643793324, ""topology"": 182.30628335264453, ""value"": 153.57153726531004}",3,1,"[3, 7, 4]",0.25
open_room_7,3,6,5,14,reduction,-0.0013807354922057604,490.52326999873367,490.52326999873367,0.0,0,183.38155629549038,202.81313284358265,13.807354922057604,"{""stochastic"": 173.00175298602554, ""topology"": 202.81313284358265, ""value"": 173.00311381340234}","{""stochastic"": 173.00175298602554, ""topology"": 202.81313284358265, ""value"": 173.00311381340234}","{""stochastic"": 153.57017643793324, ""topology"": 183.38155629549038, ""value"": 153.57153726531004}",4,1,"[3, 7, 4]",0.25
open_room_7,3,12,5,14,reduction,-0.0013807354922057604,490.52326999873367,490.52326999873367,0.0,0,183.38155629549038,202.81313284358265,13.807354922057604,"{""stochastic"": 173.00175298602554, ""topology"": 202.81313284358265, ""value"": 173.00311381340234}","{""stochastic"": 173.00175298602554, ""topology"": 202.81313284358265, ""value"": 173.00311381340234}","{""stochastic"": 153.57017643793324, ""topology"": 183.38155629549038, ""value"": 153.57153726531004}",5,1,"[3, 7, 4]",0.25
open_room_7,3,15,5,14,reduction,-0.0013807354922057604,490.52326999873367,490.52326999873367,0.0,0,183.38155629549038,202.81313284358265,13.807354922057604,"{""stochastic"": 173.00175298602554, ""topology"": 202.81313284358265, ""value"": 173.00311381340234}","{""stochastic"": 173.00175298602554, ""topology"": 202.81313284358265, ""value"": 173.00311381340234}","{""stochastic"": 153.57017643793324, ""topology"": 183.38155629549038, ""value"": 153.57153726531004}",6,1,"[3, 7, 4]",0.25
open_room_7,3,24,5,14,reduction,-0.0013807354922057604,490.52326999873367,490.52326999873367,0.0,0,183.38155629549038,202.81313284358265,13.807354922057604,"{""stochastic"": 173.00175298602554, ""topology"": 202.81313284358265, ""value"": 173.00311381340234}","{""stochastic"": 173.00175298602554, ""topology"": 202.81313284358265, ""value"": 173.00311381340234}","{""stochastic"": 153.57017643793324, ""topology"": 183.38155629549038, ""value"": 153.57153726531004}",7,1,"[3, 7, 4]",0.25
open_room_7,3,40,5,14,reduction,-0.0013807354922057604,490.52326999873367,490.52326999873367,0.0,0,183.38155629549038,202.81313284358265,13.807354922057604,"{""stochastic"": 173.00175298602554, ""topology"": 202.81313284358265, ""value"": 173.00311381340234}","{""stochastic"": 173.00175298602554, ""topology"": 202.81313284358265, ""value"": 173.00311381340234}","{""stochastic"": 153.57017643793324, ""topology"": 183.38155629549038, ""value"": 153.57153726531004}",8,1,"[3, 7, 4]",0.25
open_room_7,3,42,5,14,reduction,-0.0013807354922057604,490.52326999873367,490.52326999873367,0.0,0,183.38155629549038,202.81313284358265,13.807354922057604,"{""stochastic"": 173.00175298602554, ""topology"": 202.81313284358265, ""value"": 173.00311381340234}","{""stochastic"": 173.00175298602554, ""topology"": 202.81313284358265, ""value"": 173.00311381340234}","{""stochastic"": 153.57017643793324, ""topology"": 183.38155629549038, ""value"": 153.57153726531004}",9,1,"[3, 7, 4]",0.25
open_room_7,3,7,5,14,reduction,149.517977711318,805.2193428356773,655.699984388867,149.5193584468102,1,315.3750884459492,334.80666499404145,13.807354922057604,"{""stochastic"": 198.78296610600847, ""topology"": 484.3260234408517, ""value"": 180.40508293309395}","{""stochastic"": 198.78296610600847, ""topology"": 334.80666499404145, ""value"": 180.40508293309395}","{""stochastic"": 179.3513895579162, ""topology"": 315.3750884459492, ""value"": 160.97350638500166}",1,2,"[36, 43, 3]",0.25
open_room_7,3,4,5,14,reduction,131.9206594521392,805.2193428356773,673.2973026480458,131.9220401876314,1,332.97240670512804,352.4039832532203,13.807354922057604,"{""stochastic"": 198.78296610600847, ""topology"": 484.3260234408517, ""value"": 180.40508293309395}","{""stochastic"": 198.78296610600847, ""topology"": 352.4039832532203, ""value"": 180.40508293309395}","{""stochastic"": 179.3513895579162, ""topology"": 332.97240670512804, ""value"": 160.97350638500166}",2,2,"[36, 43, 3]",0.25
open_room_7,3,6,5,14,reduction,-0.0013807354922057604,805.2193428356773,805.2193428356773,0.0,0,464.89444689275945,484.3260234408517,13.807354922057604,"{""stochastic"": 198.78296610600847, ""topology"": 484.3260234408517, ""value"": 180.40508293309395}","{""stochastic"": 198.78296610600847, ""topology"": 484.3260234408517, ""value"": 180.40508293309395}","{""stochastic"": 179.3513895579162, ""topology"": 464.89444689275945, ""value"": 160.97350638500166}",3,2,"[36, 43, 3]",0.25
open_room_7,3,8,5,14,reduction,-0.0013807354922057604,805.2193428356773,805.2193428356773,0.0,0,464.89444689275945,484.3260234408517,13.807354922057604,"{""stochastic"": 198.78296610600847, ""topology"": 484.3260234408517, ""value"": 180.40508293309395}","{""stochastic"": 198.78296610600847, ""topology"": 484.3260234408517, ""value"": 180.40508293309395}","{""stochastic"": 179.3513895579162, ""topology"": 464.89444689275945, ""value"": 160.97350638500166}",4,2,"[36, 43, 3]",0.25
open_room_7,3,12,5,14,reduction,-0.0013807354922057604,805.2193428356773,805.2193428356773,0.0,0,464.89444689275945,484.3260234408517,13.807354922057604,"{""stochastic"": 198.78296610600847, ""topology"": 484.3260234408517, ""value"": 180.40508293309395}","{""stochastic"": 198.78296610600847, ""topology"": 484.3260234408517, ""value"": 180.40508293309395}","{""stochastic"": 179.3513895579162, ""topology"": 464.89444689275945, ""value"": 160.97350638500166}",5,2,"[36, 43, 3]",0.25
open_room_7,3,15,5,14,reduction,-0.0013807354922057604,805.2193428356773,805.2193428356773,0.0,0,464.89444689275945,484.3260234408517,13.807354922057604,"{""stochastic"": 198.78296610600847, ""topology"": 484.3260234408517, ""value"": 180.40508293309395}","{""stochastic"": 198.78296610600847, ""topology"": 484.3260234408517, ""value"": 180.40508293309395}","{""stochastic"": 179.3513895579162, ""topology"": 464.89444689275945, ""value"": 160.97350638500166}",6,2,"[36, 43, 3]",0.25
open_room_7,3,24,5,14,reduction,-0.0013807354922057604,805.2193428356773,805.2193428356773,0.0,0,464.89444689275945,484.3260234408517,13.807354922057604,"{""stochastic"": 198.78296610600847, ""topology"": 484.3260234408517, ""value"": 180.40508293309395}","{""stochastic"": 198.78296610600847, ""topology"": 484.3260234408517, ""value"": 180.40508293309395}","{""stochastic"": 179.3513895579162, ""topology"": 464.89444689275945, ""value"": 160.97350638500166}",7,2,"[36, 43, 3]",0.25
open_room_7,3,40,5,14,reduction,-0.0013807354922057604,805.2193428356773,805.2193428356773,0.0,0,464.89444689275945,484.3260234408517,13.807354922057604,"{""stochastic"": 198.78296610600847, ""topology"": 484.3260234408517, ""value"": 180.40508293309395}","{""stochastic"": 198.78296610600847, ""topology"": 484.3260234408517, ""value"": 180.40508293309395}","{""stochastic"": 179.3513895579162, ""topology"": 464.89444689275945, ""value"": 160.97350638500166}",8,2,"[36, 43, 3]",0.25
open_room_7,3,42,5,14,reduction,-0.0013807354922057604,805.2193428356773,805.2193428356773,0.0,0,464.89444689275945,484.3260234408517,13.807354922057604,"{""stochastic"": 198.78296610600847, ""topology"": 484.3260234408517, ""value"": 180.40508293309395}","{""stochastic"": 198.78296610600847, ""topology"": 484.3260234408517, ""value"": 180.40508293309395}","{""stochastic"": 179.3513895579162, ""topology"": 464.89444689275945, ""value"": 160.97350638500166}",9,2,"[36, 43, 3]",0.25
open_room_7,3,7,5,14,reduction,149.5179777113181,833.3697559499024,683.850397503092,149.51935844681032,1,315.3750884459492,334.80666499404145,13.807354922057604,"{""stochastic"": 213.34142004593306, ""topology"": 484.3260234408517, ""value"": 193.99704210739438}","{""stochastic"": 213.34142004593306, ""topology"": 334.80666499404145, ""value"": 193.99704210739438}","{""stochastic"": 193.90984349784077, ""topology"": 315.3750884459492, ""value"": 174.56546555930208}",1,3,"[36, 43, 4]",0.25
open_room_7,3,3,5,14,reduction,137.75354946622036,833.3697559499024,695.6148257481898,137.75493020171257,1,327.13951669104694,346.5710932391392,13.807354922057604,"{""stochastic"": 213.34142004593306, ""topology"": 484.3260234408517, ""value"": 193.99704210739438}","{""stochastic"": 213.34142004593306, ""topology"": 346.5710932391392, ""value"": 193.99704210739438}","{""stochastic"": 193.90984349784077, ""topology"": 327.13951669104694, ""value"": 174.56546555930208}",2,3,"[36, 43, 4]",0.25
open_room_7,3,6,5,14,reduction,-0.0013807354922057604,833.3697559499024,833.3697559499024,0.0,0,464.89444689275945,484.3260234408517,13.807354922057604,"{""stochastic"": 213.34142004593306, ""topology"": 484.3260234408517, ""value"": 193.99704210739438}","{""stochastic"": 213.34142004593306, ""topology"": 484.3260234408517, ""value"": 193.99704210739438}","{""stochastic"": 193.90984349784077, ""topology"": 464.89444689275945, ""value"": 174.56546555930208}",3,3,"[36, 43, 4]",0.25
open_room_7,3,8,5,14,reduction,-0.0013807354922057604,833.3697559499024,833.3697559499024,0.0,0,464.89444689275945,484.3260234408517,13.807354922057604,"{""stochastic"": 213.34142004593306, ""topology"": 484.3260234408517, ""value"": 193.99704210739438}","{""stochastic"": 213.34142004593306, ""topology"": 484.3260234408517, ""value"": 193.99704210739438}","{""stochastic"": 193.90984349784077, ""topology"": 464.89444689275945, ""value"": 174.56546555930208}",4,3,"[36, 43, 4]",0.25
open_room_7,3,12,5,14,reduction,-0.0013807354922057604,833.3697559499024,833.3697559499024,0.0,0,464.89444689275945,484.3260234408517,13.807354922057604,"{""stochastic"": 213.34142004593306, ""topology"": 484.3260234408517, ""value"": 193.99704210739438}","{""stochastic"": 213.34142004593306, ""topology"": 484.3260234408517, ""value"": 193.99704210739438}","{""stochastic"": 193.90984349784077, ""topology"": 464.89444689275945, ""value"": 174.56546555930208}",5,3,"[36, 43, 4]",0.25
open_room_7,3,15,5,14,reduction,-0.0013807354922057604,833.3697559499024,833.3697559499024,0.0,0,464.89444689275945,484.3260234408517,13.807354922057604,"{""stochastic"": 213.34142004593306, ""topology"": 484.3260234408517, ""value"": 193.99704210739438}","{""stochastic"": 213.34142004593306, ""topology"": 484.3260234408517, ""value"": 193.99704210739438}","{""stochastic"": 193.90984349784077, ""topology"": 464.89444689275945, ""value"": 174.56546555930208}",6,3,"[36, 43, 4]",0.25
open_room_7,3,24,5,14,reduction,-0.0013807354922057604,833.3697559499024,833.3697559499024,0.0,0,464.89444689275945,484.3260234408517,13.807354922057604,"{""stochastic"": 213.34142004593306, ""topology"": 484.3260234408517, ""value"": 193.99704210739438}","{""stochastic"": 213.34142004593306, ""topology"": 484.3260234408517, ""value"": 193.99704210739438}","{""stochastic"": 193.90984349784077, ""topology"": 464.89444689275945, ""value"": 174.56546555930208}",7,3,"[36, 43, 4]",0.25
open_room_7,3,40,5,14,reduction,-0.0013807354922057604,833.3697559499024,833.3697559499024,0.0,0,464.89444689275945,484.3260234408517,13.807354922057604,"{""stochastic"": 213.34142004593306, ""topology"": 484.3260234408517, ""value"": 193.99704210739438}","{""stochastic"": 213.34142004593306, ""topology"": 484.3260234408517, ""value"": 193.99704210739438}","{""stochastic"": 193.90984349784077, ""topology"": 464.89444689275945, ""value"": 174.56546555930208}",8,3,"[36, 43, 4]",0.25
open_room_7,3,42,5,14,reduction,-0.0013807354922057604,833.3697559499024,833.3697559499024,0.0,0,464.89444689275945,484.3260234408517,13.807354922057604,"{""stochastic"": 213.34142004593306, ""topology"": 484.3260234408517, ""value"": 193.99704210739438}","{""stochastic"": 213.34142004593306, ""topology"": 484.3260234408517, ""value"": 193.99704210739438}","{""stochastic"": 193.90984349784077, ""topology"": 464.89444689275945, ""value"": 174.56546555930208}",9,3,"[36, 43, 4]",0.25
open_room_7,4,15,6,14,reduction,18.59745323055484,611.0799878144157,592.4809538483687,18.599033966047045,1,218.73383435317697,238.16541090126927,15.807354922057604,"{""stochastic"": 212.09000516699595, ""topology"": 256.7644448673163, ""value"": 200.52026742438028}","{""stochastic"": 212.09000516699595, ""topology"": 238.16541090126927, ""value"": 200.52026742438028}","{""stochastic"": 192.65842861890366, ""topology"": 218.73383435317697, ""value"": 181.088690876288}",1,0,"[36, 7, 43, 8]",0.25
open_room_7,4,3,6,14,reduction,-0.0015807354922057605,611.0799878144157,611.0799878144157,0.0,0,237.33286831922402,256.7644448673163,15.807354922057604,"{""stochastic"": 212.09000516699595, ""topology"": 256.7644448673163, ""value"": 200.52026742438028}","{""stochastic"": 212.09000516699595, ""topology"": 256.7644448673163, ""value"": 200.52026742438028}","{""stochastic"": 192.65842861890366, ""topology"": 237.33286831922402, ""value"": 181.088690876288}",2,0,"[36, 7, 43, 8]",0.25
open_room_7,4,4,6,14,reduction,-0.0015807354922057605,611.0799878144157,611.0799878144157,0.0,0,237.33286831922402,256.7644448673163,15.807354922057604,"{""stochastic"": 212.09000516699595, ""topology"": 256.7644448673163, ""value"": 200.52026742438028}","{""stochastic"": 212.09000516699595, ""topology"": 256.7644448673163, ""value"": 200.52026742438028}","{""stochastic"": 192.65842861890366, ""topology"": 237.33286831922402, ""value"": 181.088690876288}",3,0,"[36, 7, 43, 8]",0.25
open_room_7,4,6,6,14,reduction,-0.0015807354922057605,611.0799878144157,611.0799878144157,0.0,0,237.33286831922402,256.7644448673163,15.807354922057604,"{""stochastic"": 212.09000516699595, ""topology"": 256.7644448673163, ""value"": 200.52026742438028}","{""stochastic"": 212.09000516699595, ""topology"": 256.7644448673163, ""value"": 200.52026742438028}","{""stochastic"": 192.65842861890366, ""topology"": 237.33286831922402, ""value"": 181.088690876288}",4,0,"[36, 7, 43, 8]",0.25
open_room_7,4,12,6,14,reduction,-0.0015807354922057605,611.0799878144157,611.0799878144157,0.0,0,237.33286831922402,256.7644448673163,15.807354922057604,"{""stochastic"": 212.09000516699595, ""topology"": 256.7644448673163, ""value"": 200.52026742438028}","{""stochastic"": 212.09000516699595, ""topology"": 256.7644448673163, ""value"": 200.52026742438028}","{""stochastic"": 192.65842861890366, ""topology"": 237.33286831922402, ""value"": 181.088690876288}",5,0,"[36, 7, 43, 8]",0.25
open_room_7,4,24,6,14,reduction,-0.0015807354922057605,611.0799878144157,611.0799878144157,0.0,0,237.33286831922402,256.7644448673163,15.807354922057604,"{""stochastic"": 212.09000516699595, ""topology"": 256.7644448673163, ""value"": 200.52026742438028}","{""stochastic"": 212.09000516699595, ""topology"": 256.7644448673163, ""value"": 200.52026742438028}","{""stochastic"": 192.65842861890366, ""topology"": 237.33286831922402, ""value"": 181.088690876288}",6,0,"[36, 7, 43, 8]",0.25
open_room_7,4,40,6,14,reduction,-0.0015807354922057605,611.0799878144157,611.0799878144157,0.0,0,237.33286831922402,256.7644448673163,15.807354922057604,"{""stochastic"": 212.09000516699595, ""topology"": 256.7644448673163, ""value"": 200.52026742438028}","{""stochastic"": 212.09000516699595, ""topology"": 256.7644448673163, ""value"": 200.52026742438028}","{""stochastic"": 192.65842861890366, ""topology"": 237.33286831922402, ""value"": 181.088690876288}",7,0,"[36, 7, 43, 8]",0.25
open_room_7,4,42,6,14,reduction,-0.0015807354922057605,611.0799878144157,611.0799878144157,0.0,0,237.33286831922402,256.7644448673163,15.807354922057604,"{""stochastic"": 212.09000516699595, ""topology"": 256.7644448673163, ""value"": 200.52026742438028}","{""stochastic"": 212.09000516699595, ""topology"": 256.7644448673163, ""value"": 200.52026742438028}","{""stochastic"": 192.65842861890366, ""topology"": 237.33286831922402, ""value"": 181.088690876288}",8,0,"[36, 7, 43, 8]",0.25
