map_family,map_size,map,boundary_method,terminal_basis,src_state,target_state,condition_cap,condition_cap_float,n_interior,n_terminals,spectral_radius,row_q,actual_tail_row_K32,actual_tail_row_K64,actual_tail_row_K128,certificate_found,certificate_status,weighted_q,weighted_q_target,weighted_q_lt_1,weight_min,weight_max,weight_dynamic_range,weight_start,row_scale,entry_scale,weighted_slack_min_abs,weighted_slack_min_rel,weighted_violation_max_abs,weighted_violation_max_rel,objective_tail_bound,solve_method,rational_verified,rational_status,rational_q,rational_q_num,rational_q_den,rational_min_slack,rational_max_violation,rational_failing_rows,conditioned_row_tail_K32,conditioned_row_tail_K64,conditioned_row_tail_K128
corridor,128,corridor_128,endpoints,residual,127,0,inf,inf,127,1,0.7438554583746873,1.0,0.999999999999985,0.999999999999985,0.9757702341239409,True,rational_verified_conditioned_certificate,0.8250889437650232,0.8250889437655807,True,1.0,1353654832333.2031,1353654832333.2031,1353654832333.2031,0.95,0.95,0.0,0.0,0.0,0.0,124.45527231340633,solve,True,rational_verified,0.825089944,103136243,125000000,0.754559844,0.0,0,12910397416.197695,27476674.816388093,124.45527231340633
corridor,128,corridor_128,endpoints,boundary,0,127,100,100.0,127,1,0.2824329348332054,1.0,1.0,1.0,0.9757702341239559,False,no_conditioned_certificate,,,,,,,,,,,,,,,,,,,,,,,,,,
corridor,128,corridor_128,endpoints,boundary,0,127,10000,10000.0,127,1,0.2824329348332054,1.0,1.0,1.0,0.9757702341239559,True,rational_verified_conditioned_certificate,0.96346742325782,0.9637038228809303,True,1.0,3791.724644855961,3791.724644855961,3791.724644855961,0.95,0.95,9.094947017729282e-13,2.489581495013626e-16,0.0,0.0,810.695180633156,solve,True,rational_verified,0.963468424,120433553,125000000,0.00379421010948,0.0,0,28873.68688185112,8775.812965207982,810.695180633156
corridor,128,corridor_128,endpoints,boundary,0,127,1e+06,1000000.0,127,1,0.2824329348332054,1.0,1.0,1.0,0.9757702341239559,True,rational_verified_conditioned_certificate,0.9274051982547209,0.9274076457618605,True,1.0,351105.434890421,351105.434890421,351105.434890421,0.95,0.95,0.0,0.0,0.0,0.0,275.4383888858315,solve,True,rational_verified,0.927406199,927406199,1000000000,0.35136642688311,0.0,0,382076.2011955348,34259.01045610436,275.4383888858315
corridor,128,corridor_128,endpoints,boundary,0,127,1e+09,1000000000.0,127,1,0.2824329348332054,1.0,1.0,1.0,0.9757702341239559,True,rational_verified_conditioned_certificate,0.8729633790577672,0.8729633800832559,True,1.0,783687089.5631331,783687089.5631331,783687089.5631331,0.95,0.95,0.0,0.0,0.0,0.0,143.35889239361086,solve,True,rational_verified,0.87296438,43648219,50000000,0.80366318,0.0,0,66192106.35792915,856404.6431386728,143.35889239361086
corridor,128,corridor_128,endpoints,boundary,0,127,1e+12,1000000000000.0,127,1,0.2824329348332054,1.0,1.0,1.0,0.9757702341239559,True,rational_verified_conditioned_certificate,0.8275931586835801,0.8275931586844186,True,1.0,902875601266.0072,902875601266.0072,902875601266.0072,0.95,0.95,-0.0001220703125,-1.633673436106473e-16,0.0001220703125,1.633673436106473e-16,124.50192971299226,solve,True,rational_verified,0.827594159,827594159,1000000000,0.757132309,0.0,0,9655048507.332943,22640968.524787087,124.50192971299226
corridor,128,corridor_128,endpoints,boundary,0,127,inf,inf,127,1,0.2824329348332054,1.0,1.0,1.0,0.9757702341239559,True,rational_verified_conditioned_certificate,0.8275931586835801,0.8275931586844186,True,1.0,902875601266.0072,902875601266.0072,902875601266.0072,0.95,0.95,-0.0001220703125,-1.633673436106473e-16,0.0001220703125,1.633673436106473e-16,124.50192971299226,solve,True,rational_verified,0.827594159,827594159,1000000000,0.757132309,0.0,0,9655048507.332943,22640968.524787087,124.50192971299226
corridor,128,corridor_128,endpoints,residual,0,127,100,100.0,127,1,0.2824329348332054,1.0,1.0,1.0,0.9757702341239559,False,no_conditioned_certificate,,,,,,,,,,,,,,,,,,,,,,,,,,
corridor,128,corridor_128,endpoints,residual,0,127,10000,10000.0,127,1,0.2824329348332054,1.0,1.0,1.0,0.9757702341239559,True,rational_verified_conditioned_certificate,0.96346742325782,0.9637038228809303,True,1.0,3791.724644855961,3791.724644855961,3791.724644855961,0.95,0.95,9.094947017729282e-13,2.489581495013626e-16,0.0,0.0,810.695180633156,solve,True,rational_verified,0.963468424,120433553,125000000,0.00379421010948,0.0,0,28873.68688185112,8775.812965207982,810.695180633156
corridor,128,corridor_128,endpoints,residual,0,127,1e+06,1000000.0,127,1,0.2824329348332054,1.0,1.0,1.0,0.9757702341239559,True,rational_verified_conditioned_certificate,0.9274051982547209,0.9274076457618605,True,1.0,351105.434890421,351105.434890421,351105.434890421,0.95,0.95,0.0,0.0,0.0,0.0,275.4383888858315,solve,True,rational_verified,0.927406199,927406199,1000000000,0.35136642688311,0.0,0,382076.2011955348,34259.01045610436,275.4383888858315
corridor,128,corridor_128,endpoints,residual,0,127,1e+09,1000000000.0,127,1,0.2824329348332054,1.0,1.0,1.0,0.9757702341239559,True,rational_verified_conditioned_certificate,0.8729633790577672,0.8729633800832559,True,1.0,783687089.5631331,783687089.5631331,783687089.5631331,0.95,0.95,0.0,0.0,0.0,0.0,143.35889239361086,solve,True,rational_verified,0.87296438,43648219,50000000,0.80366318,0.0,0,66192106.35792915,856404.6431386728,143.35889239361086
corridor,128,corridor_128,endpoints,residual,0,127,1e+12,1000000000000.0,127,1,0.2824329348332054,1.0,1.0,1.0,0.9757702341239559,True,rational_verified_conditioned_certificate,0.8275931586835801,0.8275931586844186,True,1.0,902875601266.0072,902875601266.0072,902875601266.0072,0.95,0.95,-0.0001220703125,-1.633673436106473e-16,0.0001220703125,1.633673436106473e-16,124.50192971299226,solve,True,rational_verified,0.827594159,827594159,1000000000,0.757132309,0.0,0,9655048507.332943,22640968.524787087,124.50192971299226
corridor,128,corridor_128,endpoints,residual,0,127,inf,inf,127,1,0.2824329348332054,1.0,1.0,1.0,0.9757702341239559,True,rational_verified_conditioned_certificate,0.8275931586835801,0.8275931586844186,True,1.0,902875601266.0072,902875601266.0072,902875601266.0072,0.95,0.95,-0.0001220703125,-1.633673436106473e-16,0.0001220703125,1.633673436106473e-16,124.50192971299226,solve,True,rational_verified,0.827594159,827594159,1000000000,0.757132309,0.0,0,9655048507.332943,22640968.524787087,124.50192971299226
