map,slip,budget_frac,subset_size,candidate_subset,n_boundary,boundary,objective_tuple,total_violation,max_violation,all_groups_feasible,test_bits_mean,test_bits_cvar,group_risks,group_violations,map_family,map_size,n_states,n_basis,n_start_boundary,candidate_pool,is_oracle_best
random_maze_5_seed0,0.0,0.5,1,[1],3,"[0, 1, 6]","[0.0, 0.0, 3, 0.0]",0.0,0.0,True,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",True
random_maze_5_seed0,0.0,0.5,1,[4],3,"[0, 4, 6]","[0.0, 0.0, 3, 38.86315309618312]",0.0,0.0,True,12.954384365394374,38.86315309618312,"{""stochastic"": 0.0, ""topology"": 38.86315309618312, ""value"": 38.86315309618312}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed0,0.0,0.5,2,"[1, 4]",4,"[0, 1, 4, 6]","[0.0, 0.0, 4, 38.86315309618312]",0.0,0.0,True,12.954384365394374,38.86315309618312,"{""stochastic"": 0.0, ""topology"": 38.86315309618312, ""value"": 38.86315309618312}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed12,0.0,0.5,0,[],2,"[0, 6]","[77.72630619236912, 38.86315309618456, 2, 77.72630619236912]",77.72630619236912,38.86315309618456,False,51.81753746157941,77.72630619236912,"{""stochastic"": 0.0, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 0.0, ""topology"": 38.86315309618456, ""value"": 38.86315309618456}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed12,0.0,0.5,1,[1],3,"[0, 1, 6]","[0.0, 0.0, 3, 0.0]",0.0,0.0,True,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",True
random_maze_5_seed12,0.0,0.5,1,[4],3,"[0, 4, 6]","[0.0, 0.0, 3, 38.86315309618312]",0.0,0.0,True,12.954384365394374,38.86315309618312,"{""stochastic"": 0.0, ""topology"": 38.86315309618312, ""value"": 38.86315309618312}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed12,0.0,0.5,2,"[1, 4]",4,"[0, 1, 4, 6]","[0.0, 0.0, 4, 38.86315309618312]",0.0,0.0,True,12.954384365394374,38.86315309618312,"{""stochastic"": 0.0, ""topology"": 38.86315309618312, ""value"": 38.86315309618312}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed24,0.0,0.5,0,[],2,"[0, 6]","[77.72630619236912, 38.86315309618456, 2, 77.72630619236912]",77.72630619236912,38.86315309618456,False,51.81753746157941,77.72630619236912,"{""stochastic"": 0.0, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 0.0, ""topology"": 38.86315309618456, ""value"": 38.86315309618456}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed24,0.0,0.5,1,[1],3,"[0, 1, 6]","[0.0, 0.0, 3, 0.0]",0.0,0.0,True,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",True
random_maze_5_seed24,0.0,0.5,1,[4],3,"[0, 4, 6]","[0.0, 0.0, 3, 38.86315309618312]",0.0,0.0,True,12.954384365394374,38.86315309618312,"{""stochastic"": 0.0, ""topology"": 38.86315309618312, ""value"": 38.86315309618312}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed24,0.0,0.5,2,"[1, 4]",4,"[0, 1, 4, 6]","[0.0, 0.0, 4, 38.86315309618312]",0.0,0.0,True,12.954384365394374,38.86315309618312,"{""stochastic"": 0.0, ""topology"": 38.86315309618312, ""value"": 38.86315309618312}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed0,0.05,0.1,0,[],2,"[0, 6]","[209.86102671939665, 69.95367557313222, 2, 77.72630619236912]",209.86102671939665,69.95367557313222,False,77.72630619236912,77.72630619236912,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 69.95367557313222, ""topology"": 69.95367557313222, ""value"": 69.95367557313222}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed0,0.05,0.1,1,[1],3,"[0, 1, 6]","[0.0, 0.0, 3, 0.0]",0.0,0.0,True,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",True
random_maze_5_seed0,0.05,0.1,1,[4],3,"[0, 4, 6]","[11.766825416167368, 3.9222751387224557, 3, 11.694905757959368]",11.766825416167368,3.9222751387224557,False,7.796603838639579,11.694905757959368,"{""stochastic"": 11.694905757959368, ""topology"": 11.694905757959368, ""value"": 11.694905757959368}","{""stochastic"": 3.9222751387224557, ""topology"": 3.9222751387224557, ""value"": 3.9222751387224557}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed0,0.05,0.1,2,"[1, 4]",4,"[0, 1, 4, 6]","[11.766825416167368, 3.9222751387224557, 4, 11.694905757959368]",11.766825416167368,3.9222751387224557,False,7.796603838639579,11.694905757959368,"{""stochastic"": 11.694905757959368, ""topology"": 11.694905757959368, ""value"": 11.694905757959368}","{""stochastic"": 3.9222751387224557, ""topology"": 3.9222751387224557, ""value"": 3.9222751387224557}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed12,0.05,0.1,0,[],2,"[0, 6]","[209.86102671939665, 69.95367557313222, 2, 77.72630619236912]",209.86102671939665,69.95367557313222,False,77.72630619236912,77.72630619236912,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 69.95367557313222, ""topology"": 69.95367557313222, ""value"": 69.95367557313222}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed12,0.05,0.1,1,[1],3,"[0, 1, 6]","[0.0, 0.0, 3, 0.0]",0.0,0.0,True,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",True
random_maze_5_seed12,0.05,0.1,1,[4],3,"[0, 4, 6]","[11.766825416167368, 3.9222751387224557, 3, 11.694905757959368]",11.766825416167368,3.9222751387224557,False,7.796603838639579,11.694905757959368,"{""stochastic"": 11.694905757959368, ""topology"": 11.694905757959368, ""value"": 11.694905757959368}","{""stochastic"": 3.9222751387224557, ""topology"": 3.9222751387224557, ""value"": 3.9222751387224557}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed12,0.05,0.1,2,"[1, 4]",4,"[0, 1, 4, 6]","[11.766825416167368, 3.9222751387224557, 4, 11.694905757959368]",11.766825416167368,3.9222751387224557,False,7.796603838639579,11.694905757959368,"{""stochastic"": 11.694905757959368, ""topology"": 11.694905757959368, ""value"": 11.694905757959368}","{""stochastic"": 3.9222751387224557, ""topology"": 3.9222751387224557, ""value"": 3.9222751387224557}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed24,0.05,0.1,0,[],2,"[0, 6]","[209.86102671939665, 69.95367557313222, 2, 77.72630619236912]",209.86102671939665,69.95367557313222,False,77.72630619236912,77.72630619236912,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 69.95367557313222, ""topology"": 69.95367557313222, ""value"": 69.95367557313222}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed24,0.05,0.1,1,[1],3,"[0, 1, 6]","[0.0, 0.0, 3, 0.0]",0.0,0.0,True,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",True
random_maze_5_seed24,0.05,0.1,1,[4],3,"[0, 4, 6]","[11.766825416167368, 3.9222751387224557, 3, 11.694905757959368]",11.766825416167368,3.9222751387224557,False,7.796603838639579,11.694905757959368,"{""stochastic"": 11.694905757959368, ""topology"": 11.694905757959368, ""value"": 11.694905757959368}","{""stochastic"": 3.9222751387224557, ""topology"": 3.9222751387224557, ""value"": 3.9222751387224557}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed24,0.05,0.1,2,"[1, 4]",4,"[0, 1, 4, 6]","[11.766825416167368, 3.9222751387224557, 4, 11.694905757959368]",11.766825416167368,3.9222751387224557,False,7.796603838639579,11.694905757959368,"{""stochastic"": 11.694905757959368, ""topology"": 11.694905757959368, ""value"": 11.694905757959368}","{""stochastic"": 3.9222751387224557, ""topology"": 3.9222751387224557, ""value"": 3.9222751387224557}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed0,0.05,0.25,0,[],2,"[0, 6]","[174.8841889328305, 58.29472964427684, 2, 77.72630619236912]",174.8841889328305,58.29472964427684,False,77.72630619236912,77.72630619236912,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 58.29472964427684, ""topology"": 58.29472964427684, ""value"": 58.29472964427684}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed0,0.05,0.25,1,[1],3,"[0, 1, 6]","[0.0, 0.0, 3, 0.0]",0.0,0.0,True,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",True
random_maze_5_seed0,0.05,0.25,1,[4],3,"[0, 4, 6]","[0.0, 0.0, 3, 11.694905757959368]",0.0,0.0,True,7.796603838639579,11.694905757959368,"{""stochastic"": 11.694905757959368, ""topology"": 11.694905757959368, ""value"": 11.694905757959368}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed0,0.05,0.25,2,"[1, 4]",4,"[0, 1, 4, 6]","[0.0, 0.0, 4, 11.694905757959368]",0.0,0.0,True,7.796603838639579,11.694905757959368,"{""stochastic"": 11.694905757959368, ""topology"": 11.694905757959368, ""value"": 11.694905757959368}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed12,0.05,0.25,0,[],2,"[0, 6]","[174.8841889328305, 58.29472964427684, 2, 77.72630619236912]",174.8841889328305,58.29472964427684,False,77.72630619236912,77.72630619236912,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 58.29472964427684, ""topology"": 58.29472964427684, ""value"": 58.29472964427684}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed12,0.05,0.25,1,[1],3,"[0, 1, 6]","[0.0, 0.0, 3, 0.0]",0.0,0.0,True,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",True
random_maze_5_seed12,0.05,0.25,1,[4],3,"[0, 4, 6]","[0.0, 0.0, 3, 11.694905757959368]",0.0,0.0,True,7.796603838639579,11.694905757959368,"{""stochastic"": 11.694905757959368, ""topology"": 11.694905757959368, ""value"": 11.694905757959368}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed12,0.05,0.25,2,"[1, 4]",4,"[0, 1, 4, 6]","[0.0, 0.0, 4, 11.694905757959368]",0.0,0.0,True,7.796603838639579,11.694905757959368,"{""stochastic"": 11.694905757959368, ""topology"": 11.694905757959368, ""value"": 11.694905757959368}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed24,0.05,0.25,0,[],2,"[0, 6]","[174.8841889328305, 58.29472964427684, 2, 77.72630619236912]",174.8841889328305,58.29472964427684,False,77.72630619236912,77.72630619236912,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 58.29472964427684, ""topology"": 58.29472964427684, ""value"": 58.29472964427684}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed24,0.05,0.25,1,[1],3,"[0, 1, 6]","[0.0, 0.0, 3, 0.0]",0.0,0.0,True,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",True
random_maze_5_seed24,0.05,0.25,1,[4],3,"[0, 4, 6]","[0.0, 0.0, 3, 11.694905757959368]",0.0,0.0,True,7.796603838639579,11.694905757959368,"{""stochastic"": 11.694905757959368, ""topology"": 11.694905757959368, ""value"": 11.694905757959368}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed24,0.05,0.25,2,"[1, 4]",4,"[0, 1, 4, 6]","[0.0, 0.0, 4, 11.694905757959368]",0.0,0.0,True,7.796603838639579,11.694905757959368,"{""stochastic"": 11.694905757959368, ""topology"": 11.694905757959368, ""value"": 11.694905757959368}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed0,0.05,0.5,0,[],2,"[0, 6]","[116.58945928855368, 38.86315309618456, 2, 77.72630619236912]",116.58945928855368,38.86315309618456,False,77.72630619236912,77.72630619236912,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 38.86315309618456, ""topology"": 38.86315309618456, ""value"": 38.86315309618456}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed0,0.05,0.5,1,[1],3,"[0, 1, 6]","[0.0, 0.0, 3, 0.0]",0.0,0.0,True,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",True
random_maze_5_seed0,0.05,0.5,1,[4],3,"[0, 4, 6]","[0.0, 0.0, 3, 11.694905757959368]",0.0,0.0,True,7.796603838639579,11.694905757959368,"{""stochastic"": 11.694905757959368, ""topology"": 11.694905757959368, ""value"": 11.694905757959368}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed0,0.05,0.5,2,"[1, 4]",4,"[0, 1, 4, 6]","[0.0, 0.0, 4, 11.694905757959368]",0.0,0.0,True,7.796603838639579,11.694905757959368,"{""stochastic"": 11.694905757959368, ""topology"": 11.694905757959368, ""value"": 11.694905757959368}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed12,0.05,0.5,0,[],2,"[0, 6]","[116.58945928855368, 38.86315309618456, 2, 77.72630619236912]",116.58945928855368,38.86315309618456,False,77.72630619236912,77.72630619236912,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 38.86315309618456, ""topology"": 38.86315309618456, ""value"": 38.86315309618456}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed12,0.05,0.5,1,[1],3,"[0, 1, 6]","[0.0, 0.0, 3, 0.0]",0.0,0.0,True,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",True
random_maze_5_seed12,0.05,0.5,1,[4],3,"[0, 4, 6]","[0.0, 0.0, 3, 11.694905757959368]",0.0,0.0,True,7.796603838639579,11.694905757959368,"{""stochastic"": 11.694905757959368, ""topology"": 11.694905757959368, ""value"": 11.694905757959368}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed12,0.05,0.5,2,"[1, 4]",4,"[0, 1, 4, 6]","[0.0, 0.0, 4, 11.694905757959368]",0.0,0.0,True,7.796603838639579,11.694905757959368,"{""stochastic"": 11.694905757959368, ""topology"": 11.694905757959368, ""value"": 11.694905757959368}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed24,0.05,0.5,0,[],2,"[0, 6]","[116.58945928855368, 38.86315309618456, 2, 77.72630619236912]",116.58945928855368,38.86315309618456,False,77.72630619236912,77.72630619236912,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 38.86315309618456, ""topology"": 38.86315309618456, ""value"": 38.86315309618456}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed24,0.05,0.5,1,[1],3,"[0, 1, 6]","[0.0, 0.0, 3, 0.0]",0.0,0.0,True,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",True
random_maze_5_seed24,0.05,0.5,1,[4],3,"[0, 4, 6]","[0.0, 0.0, 3, 11.694905757959368]",0.0,0.0,True,7.796603838639579,11.694905757959368,"{""stochastic"": 11.694905757959368, ""topology"": 11.694905757959368, ""value"": 11.694905757959368}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed24,0.05,0.5,2,"[1, 4]",4,"[0, 1, 4, 6]","[0.0, 0.0, 4, 11.694905757959368]",0.0,0.0,True,7.796603838639579,11.694905757959368,"{""stochastic"": 11.694905757959368, ""topology"": 11.694905757959368, ""value"": 11.694905757959368}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed0,0.1,0.1,0,[],2,"[0, 6]","[209.86102671939665, 69.95367557313222, 2, 77.72630619236912]",209.86102671939665,69.95367557313222,False,77.72630619236912,77.72630619236912,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 69.95367557313222, ""topology"": 69.95367557313222, ""value"": 69.95367557313222}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed0,0.1,0.1,1,[1],3,"[0, 1, 6]","[0.0, 0.0, 3, 0.0]",0.0,0.0,True,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",True
random_maze_5_seed0,0.1,0.1,1,[4],3,"[0, 4, 6]","[5.4139152488376086, 1.8046384162792029, 3, 9.577269035516116]",5.4139152488376086,1.8046384162792029,False,6.384846023677411,9.577269035516116,"{""stochastic"": 9.577269035516116, ""topology"": 9.577269035516116, ""value"": 9.577269035516116}","{""stochastic"": 1.8046384162792029, ""topology"": 1.8046384162792029, ""value"": 1.8046384162792029}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed0,0.1,0.1,2,"[1, 4]",4,"[0, 1, 4, 6]","[5.4139152488376086, 1.8046384162792029, 4, 9.577269035516116]",5.4139152488376086,1.8046384162792029,False,6.384846023677411,9.577269035516116,"{""stochastic"": 9.577269035516116, ""topology"": 9.577269035516116, ""value"": 9.577269035516116}","{""stochastic"": 1.8046384162792029, ""topology"": 1.8046384162792029, ""value"": 1.8046384162792029}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed12,0.1,0.1,0,[],2,"[0, 6]","[209.86102671939665, 69.95367557313222, 2, 77.72630619236912]",209.86102671939665,69.95367557313222,False,77.72630619236912,77.72630619236912,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 69.95367557313222, ""topology"": 69.95367557313222, ""value"": 69.95367557313222}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed12,0.1,0.1,1,[1],3,"[0, 1, 6]","[0.0, 0.0, 3, 0.0]",0.0,0.0,True,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",True
random_maze_5_seed12,0.1,0.1,1,[4],3,"[0, 4, 6]","[5.4139152488376086, 1.8046384162792029, 3, 9.577269035516116]",5.4139152488376086,1.8046384162792029,False,6.384846023677411,9.577269035516116,"{""stochastic"": 9.577269035516116, ""topology"": 9.577269035516116, ""value"": 9.577269035516116}","{""stochastic"": 1.8046384162792029, ""topology"": 1.8046384162792029, ""value"": 1.8046384162792029}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed12,0.1,0.1,2,"[1, 4]",4,"[0, 1, 4, 6]","[5.4139152488376086, 1.8046384162792029, 4, 9.577269035516116]",5.4139152488376086,1.8046384162792029,False,6.384846023677411,9.577269035516116,"{""stochastic"": 9.577269035516116, ""topology"": 9.577269035516116, ""value"": 9.577269035516116}","{""stochastic"": 1.8046384162792029, ""topology"": 1.8046384162792029, ""value"": 1.8046384162792029}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed24,0.1,0.1,0,[],2,"[0, 6]","[209.86102671939665, 69.95367557313222, 2, 77.72630619236912]",209.86102671939665,69.95367557313222,False,77.72630619236912,77.72630619236912,"{""stochastic"": 77.72630619236912, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 69.95367557313222, ""topology"": 69.95367557313222, ""value"": 69.95367557313222}",random_maze,5,7,4,2,"[1, 4]",False
random_maze_5_seed24,0.1,0.1,1,[1],3,"[0, 1, 6]","[0.0, 0.0, 3, 0.0]",0.0,0.0,True,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",random_maze,5,7,4,2,"[1, 4]",True
random_maze_5_seed24,0.1,0.1,1,[4],3,"[0, 4, 6]","[5.4139152488376086, 1.8046384162792029, 3, 9.577269035516116]",5.4139152488376086,1.8046384162792029,False,6.384846023677411,9.577269035516116,"{""stochastic"": 9.577269035516116, ""topology"": 9.577269035516116, ""value"": 9.577269035516116}","{""stochastic"": 1.8046384162792029, ""topology"": 1.8046384162792029, ""value"": 1.8046384162792029}",random_maze,5,7,4,2,"[1, 4]",False
