option,src_state,src_coord,target_state,target_coord,primitive_distance,within_horizon,edge_valid,visible_mass,hidden_mass,hidden_gamma_mass,hidden_argmax_state,hidden_argmax_coord,hidden_argmax_prob,soft_cost,soft_argmax_state,soft_argmax_coord,soft_argmax_score,model_residual,residual_reward_abs,residual_gamma_l1,residual_hit_l1,residual_hidden_mass,residual_hidden_gamma_mass,residual_argmax_state,residual_argmax_coord,residual_argmax_prob,reward,map,slip,step
fb_004_to_003,78,"(7, 17)",77,"(7, 16)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.06533494086577094,0.03341370995521875,0.06366425536801,0.06666666666666667,0.0,0.0,4,"(1, 5)",0.0,-1.0334137099552188,maze,0.05,5
fb_005_to_003,79,"(7, 18)",77,"(7, 16)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.06533494086577094,0.03341370995521875,0.06366425536801,0.06666666666666667,0.0,0.0,4,"(1, 5)",0.0,-1.0334137099552188,maze,0.05,5
fb_006_to_003,80,"(7, 19)",77,"(7, 16)",3.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.01813534722593528,63,"(6, 19)",0.017837333867461065,0.09668768542810816,0.05039030451856963,0.09416817020217967,0.09969761112791048,0.0003023888720895071,0.0002836315192180174,57,"(5, 19)",0.0003023888720895071,-1.068545508293908,maze,0.05,5
fb_000_to_004,0,"(1, 1)",78,"(7, 17)",34.0,True,True,0.9999999999999984,0.0,0.0,,,0.0,5.411317633921046e-06,56,"(5, 18)",1.8138688249766376e-06,1.1718452446907253,11.74648951418489,0.5845207689814808,0.9999999999999987,0.9999999999999999,0.9369154544070275,23,"(3, 1)",0.9999946933555504,-14.790360523903537,maze,0.05,5
fb_001_to_004,47,"(5, 7)",78,"(7, 17)",16.0,True,True,0.9999999999999993,0.0,0.0,,,0.0,0.013293244591523928,52,"(5, 13)",0.013293185413304643,0.9759509575499176,1.9237470997317665,0.8797636025633292,0.9999999999999999,1.0,0.9374760155552821,69,"(7, 7)",0.9824614454188086,-4.20879948427757,maze,0.05,5
fb_002_to_004,71,"(7, 9)",78,"(7, 17)",12.0,True,True,0.9999999999999993,0.0,0.0,,,0.0,2.6975317301003283,72,"(7, 10)",0.9394822671029072,0.9847010034058938,5.342015291948488,0.7176002388084695,0.9999999999999991,0.9999999999999994,0.8778606975669242,75,"(7, 13)",0.9996922130177599,-10.052998783127723,maze,0.05,5
fb_003_to_004,77,"(7, 16)",78,"(7, 17)",1.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,1.4824922308288628e-09,52,"(5, 13)",1.4824856311421033e-09,0.07957943369577755,0.016138890883751644,0.07877248915158996,0.08275862068965517,0.017241379310344827,0.01670685497760937,76,"(7, 15)",0.017241379310344827,-1.0685455083149702,maze,0.05,5
fb_005_to_004,79,"(7, 18)",78,"(7, 17)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.06533494086577094,0.03341370995521875,0.06366425536801,0.06666666666666667,0.0,0.0,4,"(1, 5)",0.0,-1.0334137099552188,maze,0.05,5
fb_006_to_004,80,"(7, 19)",78,"(7, 17)",2.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.01813534722593528,63,"(6, 19)",0.017837333867461065,0.09668768542810816,0.05039030451856963,0.09416817020217967,0.09969761112791048,0.0003023888720895071,0.0002836315192180174,57,"(5, 19)",0.0003023888720895071,-1.068545508293908,maze,0.05,5
fb_000_to_005,0,"(1, 1)",79,"(7, 18)",35.0,True,True,0.9999999999999984,0.0,0.0,,,0.0,0.00030844510513349953,56,"(5, 18)",0.00010339052302366832,1.1719782747923988,11.75231750963662,0.5843623993105678,0.9999999999999987,1.0,0.9369319245996663,23,"(3, 1)",0.9996976111279104,-14.792134215780921,maze,0.05,5
fb_001_to_005,47,"(5, 7)",79,"(7, 18)",17.0,True,True,0.9999999999999993,0.0,0.0,,,0.0,0.013293244591523928,52,"(5, 13)",0.013293185413304643,0.9759509575499176,1.9237470997317665,0.8797636025633292,0.9999999999999999,1.0,0.9374760155552821,69,"(7, 7)",0.9824614454188086,-4.20879948427757,maze,0.05,5
fb_002_to_005,71,"(7, 9)",79,"(7, 18)",13.0,True,True,0.9999999999999993,0.0,0.0,,,0.0,2.6975317301003283,72,"(7, 10)",0.9394822671029072,0.9847010034058938,5.342015291948488,0.7176002388084695,0.9999999999999991,0.9999999999999994,0.8778606975669242,75,"(7, 13)",0.9996922130177599,-10.052998783127723,maze,0.05,5
fb_003_to_005,77,"(7, 16)",79,"(7, 18)",2.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,1.4824922308288628e-09,52,"(5, 13)",1.4824856311421033e-09,0.07957943369577755,0.016138890883751644,0.07877248915158996,0.08275862068965517,0.017241379310344827,0.01670685497760937,76,"(7, 15)",0.017241379310344827,-1.0685455083149702,maze,0.05,5
fb_004_to_005,78,"(7, 17)",79,"(7, 18)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.06533494086577095,0.03341370995521875,0.06366425536801001,0.06666666666666668,0.0,0.0,4,"(1, 5)",0.0,-1.0334137099552188,maze,0.05,5
fb_006_to_005,80,"(7, 19)",79,"(7, 18)",1.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.01813534722593528,63,"(6, 19)",0.017837333867461065,0.09668768542810816,0.05039030451856963,0.09416817020217967,0.09969761112791048,0.0003023888720895071,0.0002836315192180174,57,"(5, 19)",0.0003023888720895071,-1.068545508293908,maze,0.05,5
fb_000_to_006,0,"(1, 1)",80,"(7, 19)",36.0,True,True,0.9999999999999984,0.0,0.0,,,0.0,0.01758137099260948,56,"(5, 18)",0.0058932598123490965,1.1787311607346052,12.089961806746933,0.5742330703972583,0.9999999999999987,0.9999999999999998,0.9369319245996663,23,"(3, 1)",0.9827638342908979,-14.911820088703005,maze,0.05,5
fb_001_to_006,47,"(5, 7)",80,"(7, 19)",18.0,True,True,0.9999999999999993,0.0,0.0,,,0.0,0.013293244591523928,52,"(5, 13)",0.013293185413304643,0.9759509575499176,1.9237470997317665,0.8797636025633292,0.9999999999999999,1.0,0.9374760155552821,69,"(7, 7)",0.9824614454188086,-4.20879948427757,maze,0.05,5
fb_002_to_006,71,"(7, 9)",80,"(7, 19)",14.0,True,True,0.9999999999999993,0.0,0.0,,,0.0,2.6975317301003283,72,"(7, 10)",0.9394822671029072,0.9847010034058938,5.342015291948488,0.7176002388084695,0.9999999999999991,0.9999999999999994,0.8778606975669242,75,"(7, 13)",0.9996922130177599,-10.052998783127723,maze,0.05,5
fb_003_to_006,77,"(7, 16)",80,"(7, 19)",3.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,1.4824922308288628e-09,52,"(5, 13)",1.4824856311421033e-09,0.07957943369577755,0.016138890883751644,0.07877248915158996,0.08275862068965517,0.017241379310344827,0.01670685497760937,76,"(7, 15)",0.017241379310344827,-1.0685455083149702,maze,0.05,5
fb_004_to_006,78,"(7, 17)",80,"(7, 19)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.06533494086577095,0.03341370995521875,0.06366425536801001,0.06666666666666668,0.0,0.0,4,"(1, 5)",0.0,-1.0334137099552188,maze,0.05,5
fb_005_to_006,79,"(7, 18)",80,"(7, 19)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.06533494086577095,0.03341370995521875,0.06366425536801001,0.06666666666666668,0.0,0.0,4,"(1, 5)",0.0,-1.0334137099552188,maze,0.05,5
