map_family,map_size,map,method_spec,variant,task_type,task_count,n_states,n_boundary,state_compression_ratio,edge_count,reward_kernel_nnz,continuation_kernel_nnz,certified_kernel_error_bound,goal_option_interface_size,goal_conditioned_options,n_goal_policies,construction_time_sec,kernel_time_sec,task_kernel_time_sec,policy_build_time_sec,batched_event_solve_time_sec,smdp_solve_time_sec,full_total_time_sec,graph_total_time_sec,break_even_num_tasks,amortized_speedup_vs_full_vi,planning_only_speedup_vs_full_vi,start_gap_mean,start_gap_max,boundary_gap_max,full_backup_count,smdp_edge_backup_count,epsilon_opt_empirical
four_rooms,21,four_rooms_21,endpoints,fixed_B_edge_reward_kernel,additive_dense,10,404,2,202.0,2,636,2,0.0,0,0,0,6.238700007088482e-05,0.13078397398930974,5.603797035291791e-05,0.0,0.0,0.00537629405152984,1.6577393449260853,0.13627869301126339,1.0,12.164332576839975,305.1616392827808,6.216300907794464,8.407923546628648,10.101210487125183,11795184,352,
four_rooms,21,four_rooms_21,endpoints,fixed_B_event_hit_kernel,terminal_goal,10,404,2,202.0,2,40,2,0.0,0,0,0,6.238700007088482e-05,0.13078397398930974,0.2999847620376386,0.0,0.0,0.005316135007888079,0.24198539994540624,0.4361472580349073,inf,0.5548249942821808,0.7926128035887207,15.77424107040494,27.441865011460195,27.441865011460195,935664,360,
four_rooms,21,four_rooms_21,endpoints,fixed_B_goal_conditioned_event_options,terminal_goal,10,404,2,202.0,4,81,2,0.0,20,20,10,6.238700007088482e-05,0.13078397398930974,0.43697356106713414,0.06475392004358582,0.07223487898590975,0.003505622938973829,0.24198539994540624,0.5713255449954886,24.0,0.4235508145313493,0.5493685257600067,0.08600206798721395,0.21845752710708055,0.26766997083189814,935664,400,0.21845752710708055
four_rooms,21,four_rooms_21,endpoints,fixed_B_edge_reward_kernel,additive_sparse,25,404,2,202.0,2,636,2,0.0,0,0,0,6.238700007088482e-05,0.13078397398930974,0.00019612698815762997,0.0,0.0,0.014100460015470162,4.901474373968085,0.14514294799300842,1.0,33.7699794701992,342.842272265704,11.41129060190672,18.414109654245863,28.902613951703295,30272528,902,
four_rooms,21,four_rooms_21,endpoints,fixed_B_edge_reward_kernel,additive_dense,25,404,2,202.0,2,636,2,0.0,0,0,0,6.238700007088482e-05,0.13078397398930974,0.00017242503236047924,0.0,0.0,0.014218581083696336,4.318251825869083,0.14523736710543744,1.0,29.732374745778596,300.0660128308179,6.069216099608958,9.756598583377084,13.228019622125363,29441904,878,
four_rooms,21,four_rooms_21,endpoints,fixed_B_event_hit_kernel,terminal_goal,25,404,2,202.0,2,100,2,0.0,0,0,0,6.238700007088482e-05,0.13078397398930974,0.7808150101045612,0.0,0.0,0.014560778974555433,0.6751940229733009,0.9262221500684973,inf,0.7289763291920497,0.8488993910099253,15.685225315251365,28.328384445568958,28.328384445568958,2398144,932,
four_rooms,21,four_rooms_21,endpoints,fixed_B_goal_conditioned_event_options,terminal_goal,25,404,2,202.0,4,204,2,0.0,50,50,25,6.238700007088482e-05,0.13078397398930974,1.1599745191633701,0.18051749910227954,0.19864200995652936,0.009919689007801935,0.6751940229733009,1.3007405691605527,49.0,0.5190843116464375,0.5771410938334267,0.08977510367822074,0.21845752710708055,0.26766997083189814,2398144,1000,0.21845752710708055
four_rooms,21,four_rooms_21,endpoints,fixed_B_edge_reward_kernel,additive_sparse,50,404,2,202.0,2,636,2,0.0,0,0,0,6.238700007088482e-05,0.13078397398930974,0.0004092710732948035,0.0,0.0,0.030399004055652767,9.755848635919392,0.1616546361183282,1.0,60.3499464672222,316.66325346311777,11.071022173522481,24.44475225955592,28.902613951703295,60574144,1806,
four_rooms,21,four_rooms_21,endpoints,fixed_B_edge_reward_kernel,additive_dense,50,404,2,202.0,2,636,2,0.0,0,0,0,6.238700007088482e-05,0.13078397398930974,0.0003285931015852839,0.0,0.0,0.028359764080960304,8.840175305842422,0.15953471817192622,1.0,55.412235074221314,308.1450516525538,5.815996068527231,11.34433393709055,13.228019622125363,58929056,1756,
four_rooms,21,four_rooms_21,endpoints,fixed_B_event_hit_kernel,terminal_goal,50,404,2,202.0,2,200,2,0.0,0,0,0,6.238700007088482e-05,0.13078397398930974,1.5711444470798597,0.0,0.0,0.02955078796367161,1.3558132779144216,1.731541596032912,inf,0.783009360572503,0.8470152520180083,15.303852729894574,28.328384445568958,28.328384445568958,4867392,1904,
four_rooms,21,four_rooms_21,endpoints,fixed_B_goal_conditioned_event_options,terminal_goal,50,404,2,202.0,4,406,2,0.0,100,100,50,6.238700007088482e-05,0.13078397398930974,2.319672151177656,0.3556746531103272,0.39285305098746903,0.019540952052921057,1.3558132779144216,2.4700594642199576,92.0,0.5488990437493723,0.5796022927718607,0.10366147470444576,0.30557890108824814,0.30557890108824814,4867392,2004,0.30557890108824814
four_rooms,21,four_rooms_21,endpoints,fixed_B_edge_reward_kernel,additive_sparse,100,404,2,202.0,2,636,2,0.0,0,0,0,6.238700007088482e-05,0.13078397398930974,0.0007672821520827711,0.0,0.0,0.058635596913518384,19.216718773910543,0.19024924005498178,1.0,101.00812370318502,323.49810440481673,10.604113648376229,24.44475225955592,28.902613951703295,121225856,3610,
four_rooms,21,four_rooms_21,endpoints,fixed_B_edge_reward_kernel,additive_dense,100,404,2,202.0,2,636,2,0.0,0,0,0,6.238700007088482e-05,0.13078397398930974,0.0006948021182324737,0.0,0.0,0.05630960705457255,17.923484149680007,0.18785077016218565,1.0,95.41341850344995,314.42276851508404,5.6208469511528065,11.34433393709055,14.213920092377206,118013248,3506,
four_rooms,21,four_rooms_21,endpoints,fixed_B_event_hit_kernel,terminal_goal,100,404,2,202.0,2,400,2,0.0,0,0,0,6.238700007088482e-05,0.13078397398930974,3.135741900157882,0.0,0.0,0.061033754114760086,2.7238886818522587,3.3276220152620226,inf,0.818569137167394,0.8520737694594404,15.121676778686457,28.328384445568958,29.221559813091282,9707312,3944,
four_rooms,21,four_rooms_21,endpoints,fixed_B_goal_conditioned_event_options,terminal_goal,100,404,2,202.0,4,810,2,0.0,200,200,100,6.238700007088482e-05,0.13078397398930974,4.579414751235163,0.6885469740955159,0.755125876981765,0.03720657393569127,2.7238886818522587,4.747467686160235,176.0,0.5737561289343599,0.590017783568474,0.1233917072125439,0.30557890108824814,0.30557890108824814,9707312,4004,0.30557890108824814
four_rooms,21,four_rooms_21,turn_articulation,fixed_B_edge_reward_kernel,additive_sparse,1,404,16,25.25,240,44186,1252,0.0,0,0,0,0.005225430999416858,4.177204122010153,3.3451011404395103e-05,0.0,0.0,0.026049445004900917,0.1866472719993908,4.208512449025875,27.0,0.044349939381216084,7.155925932561752,11.391042984350829,11.391042984350829,11.762120243636602,1221696,12720,
four_rooms,21,four_rooms_21,turn_articulation,fixed_B_edge_reward_kernel,additive_dense,1,404,16,25.25,240,44186,1252,0.0,0,0,0,0.005225430999416858,4.177204122010153,3.6240991903468966e-05,0.0,0.0,0.024499251012457535,0.18745764301274903,4.206965045013931,26.0,0.04455887819532104,7.640264274277842,5.894969499415993,5.894969499415993,6.162924703837285,1184528,12240,
four_rooms,21,four_rooms_21,turn_articulation,fixed_B_event_hit_kernel,terminal_goal,1,404,16,25.25,240,1457,1252,0.0,0,0,0,0.005225430999416858,4.177204122010153,3.4658529369917233,0.0,0.0,0.003935574000934139,0.025661446998128667,7.652218064002227,inf,0.0033534652023112024,0.007395680433210983,0.04088088402916501,0.04088088402916501,8.145963458680813,98576,1920,
four_rooms,21,four_rooms_21,turn_articulation,fixed_B_goal_conditioned_event_options,terminal_goal,1,404,16,25.25,256,1560,1252,0.0,16,16,1,0.005225430999416858,4.177204122010153,3.4795900720055215,0.00683835000381805,0.006898785009980202,0.006955620978260413,0.025661446998128667,7.668975245993352,410.0,0.0033461376748523818,0.007360135004043969,0.040626022604317136,0.040626022604317136,0.18907558846374783,98576,3584,0.040626022604317136
four_rooms,21,four_rooms_21,turn_articulation,fixed_B_edge_reward_kernel,additive_sparse,5,404,16,25.25,240,44186,1252,0.0,0,0,0,0.005225430999416858,4.177204122010153,0.00034974899608641863,0.0,0.0,0.14070705205085687,0.8526272829913069,4.323486354056513,30.0,0.19720827433428326,6.044566987646026,9.646454824950988,12.126839365023514,15.128811616204134,6060000,70800,
four_rooms,21,four_rooms_21,turn_articulation,fixed_B_edge_reward_kernel,additive_dense,5,404,16,25.25,240,44186,1252,0.0,0,0,0,0.005225430999416858,4.177204122010153,0.00019558699568733573,0.0,0.0,0.1629797420464456,0.7379754000285175,4.345604882051703,37.0,0.16982109972227735,4.522591768992036,4.7858778172838425,6.366061706486717,7.759871271542305,5888704,82320,
four_rooms,21,four_rooms_21,turn_articulation,fixed_B_event_hit_kernel,terminal_goal,5,404,16,25.25,240,7417,1252,0.0,0,0,0,0.005225430999416858,4.177204122010153,13.857055937987752,0.0,0.0,0.11897323897574097,0.11135946700233035,18.158458729973063,inf,0.006132649728609183,0.007967890277868246,12.119183167859678,15.533353259319142,28.296967149201528,478336,60480,
four_rooms,21,four_rooms_21,turn_articulation,fixed_B_goal_conditioned_event_options,terminal_goal,5,404,16,25.25,256,7939,1252,0.0,80,80,5,0.005225430999416858,4.177204122010153,13.917603368958225,0.028982172982068732,0.03156525798840448,0.03302122699096799,0.11135946700233035,18.133054148958763,1156.0,0.0061412416291011206,0.007982400087997889,0.11722628255391002,0.23627164956998925,0.2558710046172781,478336,16896,0.23627164956998925
four_rooms,21,four_rooms_21,turn_articulation,fixed_B_edge_reward_kernel,additive_sparse,10,404,16,25.25,240,44186,1252,0.0,0,0,0,0.005225430999416858,4.177204122010153,0.0005438410153146833,0.0,0.0,0.29597604199079797,1.4815397130150814,4.478949436015682,36.0,0.330778396626198,4.996426202503729,10.768413436295292,27.284361942062333,27.284361942062333,12118384,149520,
four_rooms,21,four_rooms_21,turn_articulation,fixed_B_edge_reward_kernel,additive_dense,10,404,16,25.25,240,44186,1252,0.0,0,0,0,0.005225430999416858,4.177204122010153,0.0002600580337457359,0.0,0.0,0.3365745610499289,1.3445194530067965,4.519264172093244,42.0,0.2975084885077737,3.9916308384940633,5.47133399581527,13.993032858865869,13.993032858865869,11782256,170400,
four_rooms,21,four_rooms_21,turn_articulation,fixed_B_event_hit_kernel,terminal_goal,10,404,16,25.25,240,14857,1252,0.0,0,0,0,0.005225430999416858,4.177204122010153,23.89798019398586,0.0,0.0,0.19257329395622946,0.20222068700240925,28.272983040951658,inf,0.007152435479111106,0.00839419015854599,8.664958079060327,15.945503708819281,28.296967149201528,1000304,97680,
four_rooms,21,four_rooms_21,turn_articulation,fixed_B_goal_conditioned_event_options,terminal_goal,10,404,16,25.25,256,15957,1252,0.0,160,160,10,0.005225430999416858,4.177204122010153,24.01016315293964,0.05622412695083767,0.05595883200294338,0.06765190401347354,0.20222068700240925,28.260244609962683,2096.0,0.007155659471224806,0.00839863112678958,0.10873134758312095,0.23627164956998925,0.2677156947099135,1000304,34560,0.23627164956998925
four_rooms,21,four_rooms_21,turn_articulation,fixed_B_edge_reward_kernel,additive_sparse,25,404,16,25.25,240,44186,1252,0.0,0,0,0,0.005225430999416858,4.177204122010153,0.0012454130337573588,0.0,0.0,0.7629950530827045,3.2984247990243603,4.9466700191260315,42.0,0.666797014207776,4.315951516916557,11.278370103208795,27.284361942062333,27.533102478429342,30306464,385680,
four_rooms,21,four_rooms_21,turn_articulation,fixed_B_edge_reward_kernel,additive_dense,25,404,16,25.25,240,44186,1252,0.0,0,0,0,0.005225430999416858,4.177204122010153,0.0004938610654789954,0.0,0.0,0.8346472689881921,3.1042320710257627,5.017570683063241,47.0,0.6186723151711777,3.7170149562939936,5.683868214307147,13.993032858865869,13.993032858865869,29496848,418800,
four_rooms,21,four_rooms_21,turn_articulation,fixed_B_event_hit_kernel,terminal_goal,25,404,16,25.25,240,37163,1252,0.0,0,0,0,0.005225430999416858,4.177204122010153,55.74778071194305,0.0,0.0,0.47174207295756787,0.48297636304050684,60.40195233791019,inf,0.007996038941565396,0.008590901151694303,9.062840482152986,23.78506617333406,28.36857756783746,2482176,239040,
four_rooms,21,four_rooms_21,turn_articulation,fixed_B_goal_conditioned_event_options,terminal_goal,25,404,16,25.25,256,39916,1252,0.0,400,400,25,0.005225430999416858,4.177204122010153,56.018535556824645,0.13625427894294262,0.13450056593865156,0.1676358640252147,0.48297636304050684,60.36860097385943,4773.0,0.00800045645002844,0.008596000596354594,0.1079520528029826,0.27121655550872603,0.28065571435410774,2482176,84480,0.27121655550872603
four_rooms,21,four_rooms_21,turn_articulation,fixed_B_edge_reward_kernel,additive_sparse,50,404,16,25.25,240,44186,1252,0.0,0,0,0,0.005225430999416858,4.177204122010153,0.001995675062062219,0.0,0.0,1.6210570149705745,6.049623007944319,5.805482243042206,48.0,1.0420534857710937,3.7273115315946224,10.298076842605797,27.284361942062333,27.533102478429342,60402848,784320,
four_rooms,21,four_rooms_21,turn_articulation,fixed_B_edge_reward_kernel,additive_dense,50,404,16,25.25,240,44186,1252,0.0,0,0,0,0.005225430999416858,4.177204122010153,0.0009069160441868007,0.0,0.0,1.717798972968012,5.653162353002699,5.9011354420217685,54.0,0.9579787497752954,3.2891970575906804,5.175488791888833,13.993032858865869,13.993032858865869,58956528,848160,
four_rooms,21,four_rooms_21,turn_articulation,fixed_B_event_hit_kernel,terminal_goal,50,404,16,25.25,240,74338,1252,0.0,0,0,0,0.005225430999416858,4.177204122010153,111.1616188310145,0.0,0.0,1.1799844809866045,0.9416269151261076,116.52403286501067,inf,0.00808096743627945,0.008381818376856979,10.198855208860595,27.873465236749055,28.796443950231016,4969200,570720,
four_rooms,21,four_rooms_21,turn_articulation,fixed_B_goal_conditioned_event_options,terminal_goal,50,404,16,25.25,256,79852,1252,0.0,800,800,50,0.005225430999416858,4.177204122010153,111.70680276397616,0.27334070194046944,0.2718432310211938,0.35129713095375337,0.9416269151261076,116.24052944793948,9816.0,0.00810067641293593,0.008403024109894904,0.1134622537753343,0.27121655550872603,0.28065571435410774,4969200,170752,0.27121655550872603
four_rooms,21,four_rooms_21,turn_articulation,fixed_B_edge_reward_kernel,additive_sparse,100,404,16,25.25,240,44186,1252,0.0,0,0,0,0.005225430999416858,4.177204122010153,0.003802448103670031,0.0,0.0,3.042986227897927,12.119570428854786,7.229218229011167,47.0,1.6764704073005325,3.9778178658454593,10.020689043020631,27.284361942062333,27.533102478429345,120888112,1552560,
four_rooms,21,four_rooms_21,turn_articulation,fixed_B_edge_reward_kernel,additive_dense,100,404,16,25.25,240,44186,1252,0.0,0,0,0,0.005225430999416858,4.177204122010153,0.0017334491130895913,0.0,0.0,3.3082620519853663,11.324941752012819,7.4924250541080255,53.0,1.5115188567423121,3.421437203843486,5.01504889336982,13.993032858865869,15.06846073218595,117883968,1706400,
four_rooms,21,four_rooms_21,turn_articulation,fixed_B_event_hit_kernel,terminal_goal,100,404,16,25.25,240,148350,1252,0.0,0,0,0,0.005225430999416858,4.177204122010153,212.0290234547865,0.0,0.0,2.105242916964926,1.862850217235973,218.316695924761,inf,0.008532788614014072,0.008699449409941426,9.642933918269234,27.873465236749055,28.796443950231016,9838208,1068000,
four_rooms,21,four_rooms_21,turn_articulation,fixed_B_goal_conditioned_event_options,terminal_goal,100,404,16,25.25,256,159276,1252,0.0,1600,1600,100,0.005225430999416858,4.177204122010153,213.07538364594802,0.5276939960604068,0.5186661951011047,0.6638678149611223,1.862850217235973,217.92168101391871,18121.0,0.008548255541021604,0.008715527000788951,0.11777003423817192,0.27121655550872603,0.28065571435410774,9838208,339712,0.27121655550872603
four_rooms,31,four_rooms_31,endpoints,fixed_B_edge_reward_kernel,additive_sparse,1,904,2,452.0,2,1074,2,0.0,0,0,0,0.00011005101259797812,0.8066136020061094,1.027202233672142e-05,0.0,0.0,0.0006804910080973059,0.25068394900881685,0.8074144160491414,4.0,0.31047742525513633,362.90875157476876,5.401102149628338,5.401102149628338,7.002333505843342,2722848,26,
four_rooms,31,four_rooms_31,endpoints,fixed_B_edge_reward_kernel,additive_dense,1,904,2,452.0,2,1074,2,0.0,0,0,0,0.00011005101259797812,0.8066136020061094,1.411398989148438e-05,0.0,0.0,0.0005560900026466697,0.2899275889794808,0.8072938570112456,3.0,0.3591351358139247,508.46292339856046,2.9957647908823803,2.9957647908823803,3.51363589357575,2639680,24,
four_rooms,31,four_rooms_31,endpoints,fixed_B_event_hit_kernel,terminal_goal,1,904,2,452.0,2,4,2,0.0,0,0,0,0.00011005101259797812,0.8066136020061094,0.2645418499887455,0.0,0.0,0.0006142600032035261,0.07567820200347342,1.0718797630106565,inf,0.07060325664784571,0.2854099873684647,10.895794880017423,10.895794880017423,14.331780596126844,263968,30,
four_rooms,31,four_rooms_31,endpoints,fixed_B_goal_conditioned_event_options,terminal_goal,1,904,2,452.0,4,8,2,0.0,2,2,1,0.00011005101259797812,0.8066136020061094,0.37874257398652844,0.01703495200490579,0.09716577199287713,0.00046805699821561575,0.07567820200347342,1.1859342840034515,16.0,0.0638131497033719,0.19956772257927022,0.09972576664821275,0.09972576664821275,0.2584074515290524,263968,40,0.09972576664821275
four_rooms,31,four_rooms_31,endpoints,fixed_B_edge_reward_kernel,additive_sparse,5,904,2,452.0,2,1074,2,0.0,0,0,0,0.00011005101259797812,0.8066136020061094,6.557104643434286e-05,0.0,0.0,0.0031354740203823894,1.3570612230396364,0.8099246980855241,3.0,1.6755399930974042,423.9431794033319,6.250210409239562,9.979646895204217,23.8118765219448,13574464,130,
four_rooms,31,four_rooms_31,endpoints,fixed_B_edge_reward_kernel,additive_dense,5,904,2,452.0,2,1074,2,0.0,0,0,0,0.00011005101259797812,0.8066136020061094,8.316498133353889e-05,0.0,0.0,0.002757223031949252,1.3312178339692764,0.8095640410319902,4.0,1.6443638384337194,468.6746415433276,3.6574907622978436,5.640689634834298,12.728715285628331,13249024,124,
four_rooms,31,four_rooms_31,endpoints,fixed_B_event_hit_kernel,terminal_goal,5,904,2,452.0,2,20,2,0.0,0,0,0,0.00011005101259797812,0.8066136020061094,1.3698082749615423,0.0,0.0,0.003033668006537482,0.38792941099382006,2.1795655959867872,inf,0.17798473774228712,0.28257397945980434,8.556875195891893,11.748230801250692,18.122246175414666,1428320,122,
four_rooms,31,four_rooms_31,endpoints,fixed_B_goal_conditioned_event_options,terminal_goal,5,904,2,452.0,4,40,2,0.0,10,10,5,0.00011005101259797812,0.8066136020061094,1.905973867920693,0.09153864599647932,0.44462694696267135,0.003009890002431348,0.38792941099382006,2.7157074109418318,36.0,0.14284654135818065,0.20321252571361173,0.1863745128856195,0.23855672182263987,0.2584074515290524,1428320,200,0.23855672182263987
four_rooms,31,four_rooms_31,endpoints,fixed_B_edge_reward_kernel,additive_sparse,10,904,2,452.0,2,1074,2,0.0,0,0,0,0.00011005101259797812,0.8066136020061094,0.0001454620505683124,0.0,0.0,0.005959632049780339,2.7267403300502338,0.8128287471190561,3.0,3.3546307751967888,446.6336284471871,5.938011967185189,9.979646895204217,23.8118765219448,27062144,260,
four_rooms,31,four_rooms_31,endpoints,fixed_B_edge_reward_kernel,additive_dense,10,904,2,452.0,2,1074,2,0.0,0,0,0,0.00011005101259797812,0.8066136020061094,0.00018166101654060185,0.0,0.0,0.00550067299627699,2.690828947990667,0.812405987031525,4.0,3.3121727202217808,473.542903659128,3.410995774799671,5.640689634834298,12.728715285628331,26422112,244,
four_rooms,31,four_rooms_31,endpoints,fixed_B_event_hit_kernel,terminal_goal,10,904,2,452.0,2,40,2,0.0,0,0,0,0.00011005101259797812,0.8066136020061094,2.867854643933242,0.0,0.0,0.006436754047172144,0.7431518610101193,3.6810150509991217,inf,0.20188775397927505,0.2585513290448859,9.284179544942395,12.614921389996585,18.122246175414666,2809632,272,
four_rooms,31,four_rooms_31,endpoints,fixed_B_goal_conditioned_event_options,terminal_goal,10,904,2,452.0,4,80,2,0.0,20,20,10,0.00011005101259797812,0.8066136020061094,3.97587930681766,0.1879899519844912,0.9200347108999267,0.0057734810397960246,0.7431518610101193,4.7883764408761635,65.0,0.15519913068366437,0.1866440648156095,0.16816159403985792,0.24419121492170603,0.2584074515290524,2809632,400,0.24419121492170603
four_rooms,31,four_rooms_31,endpoints,fixed_B_edge_reward_kernel,additive_sparse,25,904,2,452.0,2,1074,2,0.0,0,0,0,0.00011005101259797812,0.8066136020061094,0.0003976350708398968,0.0,0.0,0.015271118056261912,7.058684434072347,0.8223924061458092,3.0,8.583109937934971,450.49432949856975,6.505009614832726,11.389344321806087,23.8118765219448,67789152,650,
four_rooms,31,four_rooms_31,endpoints,fixed_B_edge_reward_kernel,additive_dense,25,904,2,452.0,2,1074,2,0.0,0,0,0,0.00011005101259797812,0.8066136020061094,0.0003999260370619595,0.0,0.0,0.013085601007333025,6.99389985302696,0.8202091800631024,3.0,8.526970952079429,518.6226559779766,3.6469226691596646,5.906662839535404,12.728715285628331,66010080,606,
four_rooms,31,four_rooms_31,endpoints,fixed_B_event_hit_kernel,terminal_goal,25,904,2,452.0,2,100,2,0.0,0,0,0,0.00011005101259797812,0.8066136020061094,7.400479918898782,0.0,0.0,0.01679595999303274,1.8551621419319417,8.223999531910522,inf,0.22557906706263733,0.2501136768030144,10.37319732982566,23.354415567765745,24.91494805340403,7094592,712,
four_rooms,31,four_rooms_31,endpoints,fixed_B_goal_conditioned_event_options,terminal_goal,25,904,2,452.0,4,200,2,0.0,50,50,25,0.00011005101259797812,0.8066136020061094,10.139404304878553,0.47255201402003877,2.266372371959733,0.014065982977626845,1.8551621419319417,10.960193940874888,149.0,0.16926362361283684,0.1827121259369582,0.17932974945040114,0.27922688412968455,0.27922688412968455,7094592,1000,0.27922688412968455
four_rooms,31,four_rooms_31,endpoints,fixed_B_edge_reward_kernel,additive_sparse,50,904,2,452.0,2,1074,2,0.0,0,0,0,0.00011005101259797812,0.8066136020061094,0.0008250751125160605,0.0,0.0,0.030146898061502725,15.431008567044046,0.8376956261927262,3.0,18.420782065172055,498.2249106423912,7.180311684799523,26.26042246547563,26.26042246547563,135354112,1300,
four_rooms,31,four_rooms_31,endpoints,fixed_B_edge_reward_kernel,additive_dense,50,904,2,452.0,2,1074,2,0.0,0,0,0,0.00011005101259797812,0.8066136020061094,0.0007815470453351736,0.0,0.0,0.027748971013352275,14.89121662004618,0.8352541710773949,3.0,17.828365467290023,521.9399307581747,3.9739054467527297,13.443442941362116,13.443442941362116,131915296,1210,
four_rooms,31,four_rooms_31,endpoints,fixed_B_event_hit_kernel,terminal_goal,50,904,2,452.0,2,200,2,0.0,0,0,0,0.00011005101259797812,0.8066136020061094,14.611180581938243,0.0,0.0,0.03351165502681397,3.8663205999182537,15.451415889983764,inf,0.2502243566186423,0.26400832037693295,11.507047862889092,26.59935997400857,26.59935997400857,14268736,1416,
four_rooms,31,four_rooms_31,endpoints,fixed_B_goal_conditioned_event_options,terminal_goal,50,904,2,452.0,4,401,2,0.0,100,100,50,0.00011005101259797812,0.8066136020061094,20.249640466965502,0.9818256560829468,4.656634228944313,0.028793495934223756,3.8663205999182537,21.085157615918433,275.0,0.18336692901927085,0.19066169542440284,0.16985699882427938,0.30566742827067017,0.30566742827067017,14268736,2004,0.30566742827067017
four_rooms,31,four_rooms_31,endpoints,fixed_B_edge_reward_kernel,additive_sparse,100,904,2,452.0,2,1074,2,0.0,0,0,0,0.00011005101259797812,0.8066136020061094,0.0017014660988934338,0.0,0.0,0.05917042997316457,29.293314347072737,0.8675955490907654,3.0,33.76379048713648,481.2288796195266,7.892264194234042,26.26042246547563,27.130949790928945,271189152,2600,
four_rooms,31,four_rooms_31,endpoints,fixed_B_edge_reward_kernel,additive_dense,100,904,2,452.0,2,1074,2,0.0,0,0,0,0.00011005101259797812,0.8066136020061094,0.0015390159969683737,0.0,0.0,0.05488512013107538,28.777827640995383,0.8631477891467512,3.0,33.34055651054054,510.0269072031448,4.329019486133318,13.443442941362116,14.341747445729714,264177728,2418,
four_rooms,31,four_rooms_31,endpoints,fixed_B_event_hit_kernel,terminal_goal,100,904,2,452.0,2,400,2,0.0,0,0,0,0.00011005101259797812,0.8066136020061094,28.506523919058964,0.0,0.0,0.06499561996315606,7.624388821073808,29.378243192040827,inf,0.2595250087363771,0.2668527591142168,12.392861229258628,26.59935997400857,26.59935997400857,28512160,2802,
four_rooms,31,four_rooms_31,endpoints,fixed_B_goal_conditioned_event_options,terminal_goal,100,904,2,452.0,4,803,2,0.0,200,200,100,0.00011005101259797812,0.8066136020061094,39.62601394721423,1.9032048601657152,9.216285167989554,0.055106851912569255,7.624388821073808,40.48784445214551,535.0,0.18831303380661404,0.1921414684748921,0.1628571524857222,0.31492627028750775,0.31814434586599916,28512160,4012,0.31492627028750775
four_rooms,31,four_rooms_31,turn_articulation,fixed_B_edge_reward_kernel,additive_sparse,1,904,16,56.5,240,71166,440,0.0,0,0,0,0.013370133994612843,42.35605260299053,9.400999988429248e-05,0.0,0.0,0.026108694000868127,0.2520464169792831,42.395625440985896,188.0,0.005945104344082106,9.619099501030332,7.1887801510308815,7.1887801510308815,12.834213702073813,2650528,10560,
four_rooms,31,four_rooms_31,turn_articulation,fixed_B_edge_reward_kernel,additive_dense,1,904,16,56.5,240,71166,440,0.0,0,0,0,0.013370133994612843,42.35605260299053,7.913599256426096e-05,0.0,0.0,0.03219153799000196,0.22173585399286821,42.40169341096771,224.0,0.005229410340850056,6.87112559572378,4.131870940030054,4.131870940030054,6.931490595546363,2581824,11520,
four_rooms,31,four_rooms_31,turn_articulation,fixed_B_event_hit_kernel,terminal_goal,1,904,16,56.5,240,680,440,0.0,0,0,0,0.013370133994612843,42.35605260299053,26.679801232006866,0.0,0.0,0.04476625501411036,0.10057888500159606,69.09399022400612,inf,0.0014556821031107678,0.0037635364931703046,11.908707511090526,11.908707511090526,19.840551336024635,256736,11040,
four_rooms,31,four_rooms_31,turn_articulation,fixed_B_goal_conditioned_event_options,terminal_goal,1,904,16,56.5,256,728,440,0.0,16,16,1,0.013370133994612843,42.35605260299053,26.801911725022364,0.033247813989873976,0.08886267902562395,0.012827430007746443,0.10057888500159606,69.18416189201525,789.0,0.0014537848295189677,0.0037508806041370245,0.25690733496646345,0.25690733496646345,0.2773854584632982,256736,3328,0.25690733496646345
four_rooms,31,four_rooms_31,turn_articulation,fixed_B_edge_reward_kernel,additive_sparse,5,904,16,56.5,240,71166,440,0.0,0,0,0,0.013370133994612843,42.35605260299053,0.0013487659743987024,0.0,0.0,0.15611387198441662,1.217142792942468,42.52688537494396,200.0,0.02862054867671042,7.729724388720163,8.109811236809746,13.27168984976515,23.89693220180814,13418976,52560,
four_rooms,31,four_rooms_31,turn_articulation,fixed_B_edge_reward_kernel,additive_dense,5,904,16,56.5,240,71166,440,0.0,0,0,0,0.013370133994612843,42.35605260299053,0.0005076290108263493,0.0,0.0,0.13641274103429168,1.1587977619492449,42.50634310703026,208.0,0.027261760886637825,8.463297035842055,4.438765021257532,7.023280545830115,12.76209281081177,13155008,54480,
four_rooms,31,four_rooms_31,turn_articulation,fixed_B_event_hit_kernel,terminal_goal,5,904,16,56.5,240,3395,440,0.0,0,0,0,0.013370133994612843,42.35605260299053,128.3539928710088,0.0,0.0,0.11140429406077601,0.4568676990165841,170.83481990205473,inf,0.002674324234828248,0.0035563483171233974,10.777799238755245,20.908539602840893,23.88575706344307,1417472,44400,
four_rooms,31,four_rooms_31,turn_articulation,fixed_B_goal_conditioned_event_options,terminal_goal,5,904,16,56.5,256,3655,440,0.0,80,80,5,0.013370133994612843,42.35605260299053,128.76084112402168,0.10467410198180005,0.3021741510310676,0.04804365095333196,0.4568676990165841,171.17830751196016,2093.0,0.002668957916788977,0.0035468647975232244,0.19884489321312912,0.26826231290021596,0.34883601701746336,1417472,17152,0.26826231290021596
