map,step,risk_kind,candidate_state,n_boundary,n_basis,n_train_probes,risk_before,risk_after,risk_delta,rate_delta,operator_score,mean_probe_delta,max_probe_delta,min_probe_delta,probe_details,rank,basis_mode,probe,n_candidates,distortion_before_bits,top_probe_state
four_rooms_9,2,single,39,4,54,2,23.780624153266217,23.780624153266217,0.0,6.830074998557748,-6.830074998557748,0.0014691768758639916,0.002938353751727983,0.0,"{""bottleneck"": {""after_bits"": 23.773905435385412, ""before_bits"": 23.77684378913714, ""delta_bits"": 0.002938353751727983, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 23.780624153266217, ""before_bits"": 23.780624153266217, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",32,residual_train,,,,
four_rooms_9,2,single,40,4,54,2,23.780624153266217,23.780624153266217,0.0,6.830074998557748,-6.830074998557748,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 23.77684378913714, ""before_bits"": 23.77684378913714, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 23.780624153266217, ""before_bits"": 23.780624153266217, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",33,residual_train,,,,
four_rooms_9,2,single,41,4,54,2,23.780624153266217,23.780624153266217,0.0,6.830074998557748,-6.830074998557748,0.9397211022983459,1.8794422045966919,0.0,"{""bottleneck"": {""after_bits"": 21.897401584540447, ""before_bits"": 23.77684378913714, ""delta_bits"": 1.8794422045966919, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 23.780624153266217, ""before_bits"": 23.780624153266217, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",34,residual_train,,,,
four_rooms_9,2,single,43,4,54,2,23.780624153266217,23.780624153266217,0.0,6.830074998557748,-6.830074998557748,1.3226634362428769e-05,2.6453268724857537e-05,0.0,"{""bottleneck"": {""after_bits"": 23.776817335868415, ""before_bits"": 23.77684378913714, ""delta_bits"": 2.6453268724857537e-05, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 23.780624153266217, ""before_bits"": 23.780624153266217, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",35,residual_train,,,,
four_rooms_9,2,single,44,4,54,2,23.780624153266217,23.780624153266217,0.0,6.830074998557748,-6.830074998557748,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 23.77684378913714, ""before_bits"": 23.77684378913714, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 23.780624153266217, ""before_bits"": 23.780624153266217, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",36,residual_train,,,,
four_rooms_9,2,single,45,4,54,2,23.780624153266217,23.780624153266217,0.0,6.830074998557748,-6.830074998557748,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 23.77684378913714, ""before_bits"": 23.77684378913714, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 23.780624153266217, ""before_bits"": 23.780624153266217, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",37,residual_train,,,,
four_rooms_9,2,single,46,4,54,2,23.780624153266217,23.780624153266217,0.0,6.830074998557748,-6.830074998557748,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 23.77684378913714, ""before_bits"": 23.77684378913714, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 23.780624153266217, ""before_bits"": 23.780624153266217, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",38,residual_train,,,,
four_rooms_9,2,single,48,4,54,2,23.780624153266217,23.780624153266217,0.0,6.830074998557748,-6.830074998557748,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 23.77684378913714, ""before_bits"": 23.77684378913714, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 23.780624153266217, ""before_bits"": 23.780624153266217, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",39,residual_train,,,,
four_rooms_9,2,single,49,4,54,2,23.780624153266217,23.780624153266217,0.0,6.830074998557748,-6.830074998557748,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 23.77684378913714, ""before_bits"": 23.77684378913714, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 23.780624153266217, ""before_bits"": 23.780624153266217, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",40,residual_train,,,,
four_rooms_9,2,single,50,4,54,2,23.780624153266217,23.780624153266217,0.0,6.830074998557748,-6.830074998557748,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 23.77684378913714, ""before_bits"": 23.77684378913714, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 23.780624153266217, ""before_bits"": 23.780624153266217, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",41,residual_train,,,,
four_rooms_9,2,single,52,4,54,2,23.780624153266217,23.780624153266217,0.0,6.830074998557748,-6.830074998557748,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 23.77684378913714, ""before_bits"": 23.77684378913714, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 23.780624153266217, ""before_bits"": 23.780624153266217, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",42,residual_train,,,,
four_rooms_9,2,single,53,4,54,2,23.780624153266217,23.780624153266217,0.0,6.830074998557748,-6.830074998557748,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 23.77684378913714, ""before_bits"": 23.77684378913714, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 23.780624153266217, ""before_bits"": 23.780624153266217, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",43,residual_train,,,,
four_rooms_9,2,single,54,4,54,2,23.780624153266217,23.780624153266217,0.0,6.830074998557748,-6.830074998557748,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 23.77684378913714, ""before_bits"": 23.77684378913714, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 23.780624153266217, ""before_bits"": 23.780624153266217, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",44,residual_train,,,,
four_rooms_9,2,single,55,4,54,2,23.780624153266217,23.780624153266217,0.0,6.830074998557748,-6.830074998557748,0.0007444548504378368,0.0014889097008756735,0.0,"{""bottleneck"": {""after_bits"": 23.775354879436264, ""before_bits"": 23.77684378913714, ""delta_bits"": 0.0014889097008756735, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 23.780624153266217, ""before_bits"": 23.780624153266217, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",45,residual_train,,,,
four_rooms_9,2,single,56,4,54,2,23.780624153266217,23.780624153266217,0.0,6.830074998557748,-6.830074998557748,0.03886327518121385,0.0777265503624277,0.0,"{""bottleneck"": {""after_bits"": 23.69911723877471, ""before_bits"": 23.77684378913714, ""delta_bits"": 0.0777265503624277, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 23.780624153266217, ""before_bits"": 23.780624153266217, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",46,residual_train,,,,
four_rooms_9,2,single,57,4,54,2,23.780624153266217,23.780624153266217,0.0,6.830074998557748,-6.830074998557748,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 23.77684378913714, ""before_bits"": 23.77684378913714, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 23.780624153266217, ""before_bits"": 23.780624153266217, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",47,residual_train,,,,
four_rooms_9,2,single,61,4,54,2,23.780624153266217,23.780624153266217,0.0,6.830074998557748,-6.830074998557748,4.2081447304553876e-07,8.416289460910775e-07,0.0,"{""bottleneck"": {""after_bits"": 23.776842947508193, ""before_bits"": 23.77684378913714, ""delta_bits"": 8.416289460910775e-07, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 23.780624153266217, ""before_bits"": 23.780624153266217, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",48,residual_train,,,,
four_rooms_9,2,single,62,4,54,2,23.780624153266217,23.780624153266217,0.0,6.830074998557748,-6.830074998557748,1.2420684596392562e-05,2.4841369192785123e-05,0.0,"{""bottleneck"": {""after_bits"": 23.776818947767946, ""before_bits"": 23.77684378913714, ""delta_bits"": 2.4841369192785123e-05, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 23.780624153266217, ""before_bits"": 23.780624153266217, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",49,residual_train,,,,
four_rooms_9,2,single,65,4,54,2,23.780624153266217,23.780624153266217,0.0,6.830074998557748,-6.830074998557748,0.0009606128469050804,0.0019212256938101607,0.0,"{""bottleneck"": {""after_bits"": 23.77492256344333, ""before_bits"": 23.77684378913714, ""delta_bits"": 0.0019212256938101607, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 23.780624153266217, ""before_bits"": 23.780624153266217, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",50,residual_train,,,,
four_rooms_9,0,,,,,,,,,,,,,,,,residual_train,junction,52,77.72630619236912,8
four_rooms_9,0,,,,,,,,,,,,,,,,residual_train,bottleneck,52,55.538411782468955,16
four_rooms_9,1,,,,,,,,,,,,,,,,residual_train,junction,51,83.70888423876417,59
four_rooms_9,1,,,,,,,,,,,,,,,,residual_train,bottleneck,51,50.7072024953513,51
four_rooms_9,2,,,,,,,,,,,,,,,,residual_train,junction,50,23.780624153266217,16
four_rooms_9,2,,,,,,,,,,,,,,,,residual_train,bottleneck,50,23.77684378913714,51
four_rooms_9,0,mean,1,2,54,2,66.63235898741904,36.197044056604675,30.435314930814364,7.044394119358445,236.43812532715646,30.435314930814364,33.005172101140666,27.865457760488063,"{""bottleneck"": {""after_bits"": 27.672954021980892, ""before_bits"": 55.538411782468955, ""delta_bits"": 27.865457760488063, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 44.72113409122846, ""before_bits"": 77.72630619236912, ""delta_bits"": 33.005172101140666, ""rate_delta"": 7.044394119358445}}",1,residual_train,,,,
four_rooms_9,0,mean,66,2,54,2,66.63235898741904,36.197044057215464,30.435314930203575,7.044394119358445,236.43812532227014,30.435314930203578,33.005172101140666,27.86545775926649,"{""bottleneck"": {""after_bits"": 27.672954023202465, ""before_bits"": 55.538411782468955, ""delta_bits"": 27.86545775926649, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 44.72113409122846, ""before_bits"": 77.72630619236912, ""delta_bits"": 33.005172101140666, ""rate_delta"": 7.044394119358445}}",2,residual_train,,,,
four_rooms_9,0,mean,8,2,54,2,66.63235898741904,47.21332792980744,19.419031057611598,7.044394119358445,148.30785434153432,19.419031057611598,38.838062115223195,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 38.88824407714593, ""before_bits"": 77.72630619236912, ""delta_bits"": 38.838062115223195, ""rate_delta"": 7.044394119358445}}",3,residual_train,,,,
four_rooms_9,0,mean,59,2,54,2,66.63235898741904,47.21332792980744,19.419031057611598,7.044394119358445,148.30785434153432,19.419031057611598,38.838062115223195,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 38.88824407714593, ""before_bits"": 77.72630619236912, ""delta_bits"": 38.838062115223195, ""rate_delta"": 7.044394119358445}}",4,residual_train,,,,
four_rooms_9,0,mean,16,2,54,2,66.63235898741904,52.447027308404046,14.185331679014993,7.044394119358445,106.4382593127615,14.18533167901499,28.37066335802998,0.0,"{""bottleneck"": {""after_bits"": 27.167748424438976, ""before_bits"": 55.538411782468955, ""delta_bits"": 28.37066335802998, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",5,residual_train,,,,
four_rooms_9,0,mean,51,2,54,2,66.63235898741904,52.44702733173359,14.185331655685452,7.044394119358445,106.43825912612517,14.185331655685452,28.370663311370905,0.0,"{""bottleneck"": {""after_bits"": 27.16774847109805, ""before_bits"": 55.538411782468955, ""delta_bits"": 28.370663311370905, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",6,residual_train,,,,
four_rooms_9,0,mean,56,2,54,2,66.63235898741904,53.20014785410714,13.432211133311895,7.044394119358445,100.41329494713672,13.432211133311894,26.864422266623787,0.0,"{""bottleneck"": {""after_bits"": 28.673989515845168, ""before_bits"": 55.538411782468955, ""delta_bits"": 26.864422266623787, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",7,residual_train,,,,
four_rooms_9,0,mean,11,2,54,2,66.63235898741904,53.20014785413818,13.432211133280859,7.044394119358445,100.41329494688843,13.432211133280862,26.864422266561725,0.0,"{""bottleneck"": {""after_bits"": 28.67398951590723, ""before_bits"": 55.538411782468955, ""delta_bits"": 26.864422266561725, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",8,residual_train,,,,
four_rooms_9,0,mean,26,2,54,2,66.63235898741904,55.049397603920696,11.582961383498343,7.044394119358445,85.6192969486283,11.582961383498347,23.165922766996694,0.0,"{""bottleneck"": {""after_bits"": 32.37248901547226, ""before_bits"": 55.538411782468955, ""delta_bits"": 23.165922766996694, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",9,residual_train,,,,
four_rooms_9,0,mean,41,2,54,2,66.63235898741904,55.04939761777878,11.582961369640259,7.044394119358445,85.61929683776363,11.58296136964026,23.16592273928052,0.0,"{""bottleneck"": {""after_bits"": 32.37248904318844, ""before_bits"": 55.538411782468955, ""delta_bits"": 23.16592273928052, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",10,residual_train,,,,
four_rooms_9,0,mean,38,2,54,2,66.63235898741904,55.18763189147019,11.44472709594885,7.044394119358445,84.51342264823235,11.444727095948846,22.88945419189769,0.0,"{""bottleneck"": {""after_bits"": 32.648957590571264, ""before_bits"": 55.538411782468955, ""delta_bits"": 22.88945419189769, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",11,residual_train,,,,
four_rooms_9,0,mean,29,2,54,2,66.63235898741904,55.18763189147946,11.444727095939577,7.044394119358445,84.51342264815817,11.444727095939577,22.889454191879153,0.0,"{""bottleneck"": {""after_bits"": 32.6489575905898, ""before_bits"": 55.538411782468955, ""delta_bits"": 22.889454191879153, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",12,residual_train,,,,
four_rooms_9,0,mean,28,2,54,2,66.63235898741904,55.68788854839734,10.9444704390217,7.044394119358445,80.51136939281515,10.944470439021703,21.888940878043407,0.0,"{""bottleneck"": {""after_bits"": 33.64947090442555, ""before_bits"": 55.538411782468955, ""delta_bits"": 21.888940878043407, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",13,residual_train,,,,
four_rooms_9,0,mean,39,2,54,2,66.63235898741904,55.68788854839994,10.9444704390191,7.044394119358445,80.51136939279435,10.944470439019097,21.888940878038195,0.0,"{""bottleneck"": {""after_bits"": 33.64947090443076, ""before_bits"": 55.538411782468955, ""delta_bits"": 21.888940878038195, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",14,residual_train,,,,
four_rooms_9,0,mean,65,2,54,2,66.63235898741904,56.17708727037221,10.455271717046827,7.044394119358445,76.59777961701617,10.455271717046827,20.910543434093654,0.0,"{""bottleneck"": {""after_bits"": 34.6278683483753, ""before_bits"": 55.538411782468955, ""delta_bits"": 20.910543434093654, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",15,residual_train,,,,
four_rooms_9,0,mean,2,2,54,2,66.63235898741904,56.17708727038358,10.455271717035458,7.044394119358445,76.59777961692522,10.45527171703546,20.91054343407092,0.0,"{""bottleneck"": {""after_bits"": 34.62786834839804, ""before_bits"": 55.538411782468955, ""delta_bits"": 20.91054343407092, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",16,residual_train,,,,
four_rooms_9,0,mean,55,2,54,2,66.63235898741904,58.58457224742014,8.047786739998898,7.044394119358445,57.33789980063274,8.0477867399989,16.0955734799978,0.0,"{""bottleneck"": {""after_bits"": 39.44283830247116, ""before_bits"": 55.538411782468955, ""delta_bits"": 16.0955734799978, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",17,residual_train,,,,
four_rooms_9,0,mean,12,2,54,2,66.63235898741904,58.584572248430945,8.047786738988094,7.044394119358445,57.33789979254631,8.047786738988096,16.095573477976192,0.0,"{""bottleneck"": {""after_bits"": 39.44283830449277, ""before_bits"": 55.538411782468955, ""delta_bits"": 16.095573477976192, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",18,residual_train,,,,
four_rooms_9,0,mean,36,2,54,2,66.63235898741904,60.57984380313813,6.052515184280907,7.044394119358445,41.37572735488881,6.052515184280903,12.105030368561806,0.0,"{""bottleneck"": {""after_bits"": 43.43338141390715, ""before_bits"": 55.538411782468955, ""delta_bits"": 12.105030368561806, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",19,residual_train,,,,
four_rooms_9,0,mean,31,2,54,2,66.63235898741904,60.57984382008655,6.052515167332487,7.044394119358445,41.37572721930145,6.052515167332491,12.105030334664981,0.0,"{""bottleneck"": {""after_bits"": 43.433381447803974, ""before_bits"": 55.538411782468955, ""delta_bits"": 12.105030334664981, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",20,residual_train,,,,
four_rooms_9,0,mean,43,2,54,2,66.63235898741904,64.0292160477068,2.6031429397122423,7.044394119358445,13.780749398339493,2.6031429397122423,5.206285879424485,0.0,"{""bottleneck"": {""after_bits"": 50.33212590304447, ""before_bits"": 55.538411782468955, ""delta_bits"": 5.206285879424485, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",21,residual_train,,,,
four_rooms_9,0,mean,24,2,54,2,66.63235898741904,64.02921608295985,2.6031429044591903,7.044394119358445,13.780749116315077,2.6031429044591903,5.2062858089183806,0.0,"{""bottleneck"": {""after_bits"": 50.332125973550575, ""before_bits"": 55.538411782468955, ""delta_bits"": 5.2062858089183806, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",22,residual_train,,,,
four_rooms_9,0,mean,62,2,54,2,66.63235898741904,64.07374696380899,2.5586120236100527,7.044394119358445,13.424502069521976,2.5586120236100562,5.1172240472201125,0.0,"{""bottleneck"": {""after_bits"": 50.42118773524884, ""before_bits"": 55.538411782468955, ""delta_bits"": 5.1172240472201125, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",23,residual_train,,,,
four_rooms_9,0,mean,5,2,54,2,66.63235898741904,64.07374699902198,2.558611988397061,7.044394119358445,13.424501787818043,2.558611988397052,5.117223976794104,0.0,"{""bottleneck"": {""after_bits"": 50.42118780567485, ""before_bits"": 55.538411782468955, ""delta_bits"": 5.117223976794104, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",24,residual_train,,,,
four_rooms_9,0,mean,61,2,54,2,66.63235898741904,66.08652526308373,0.54583372433531,7.044394119358445,-2.6777243246759657,0.5458337243353082,1.0916674486706164,0.0,"{""bottleneck"": {""after_bits"": 54.446744333798335, ""before_bits"": 55.538411782468955, ""delta_bits"": 1.0916674486706164, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",25,residual_train,,,,
four_rooms_9,0,mean,6,2,54,2,66.63235898741904,66.08652528251315,0.5458337049058883,7.044394119358445,-2.6777244801113387,0.5458337049058954,1.091667409811791,0.0,"{""bottleneck"": {""after_bits"": 54.446744372657164, ""before_bits"": 55.538411782468955, ""delta_bits"": 1.091667409811791, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",26,residual_train,,,,
four_rooms_9,0,mean,9,2,54,2,66.63235898741904,66.63235898741904,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",27,residual_train,,,,
four_rooms_9,0,mean,10,2,54,2,66.63235898741904,66.63235898741904,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",28,residual_train,,,,
four_rooms_9,0,mean,13,2,54,2,66.63235898741904,66.63235898741904,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",29,residual_train,,,,
four_rooms_9,0,mean,14,2,54,2,66.63235898741904,66.63235898741904,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",30,residual_train,,,,
four_rooms_9,0,mean,15,2,54,2,66.63235898741904,66.63235898741904,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",31,residual_train,,,,
four_rooms_9,0,mean,17,2,54,2,66.63235898741904,66.63235898741904,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",32,residual_train,,,,
four_rooms_9,0,mean,18,2,54,2,66.63235898741904,66.63235898741904,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",33,residual_train,,,,
four_rooms_9,0,mean,19,2,54,2,66.63235898741904,66.63235898741904,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",34,residual_train,,,,
four_rooms_9,0,mean,21,2,54,2,66.63235898741904,66.63235898741904,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",35,residual_train,,,,
four_rooms_9,0,mean,22,2,54,2,66.63235898741904,66.63235898741904,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",36,residual_train,,,,
four_rooms_9,0,mean,23,2,54,2,66.63235898741904,66.63235898741904,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",37,residual_train,,,,
