map_family,map_size,map,slip,method,budget_frac,n_states,n_basis,n_boundary,state_compression_ratio,n_edges_valid,group_all_feasible,n_groups_feasible,group_total_violation,group_max_violation,trace_group_all_feasible,trace_group_total_violation,trace_group_max_violation,group_test_bits_mean,group_test_bits_cvar,selection_time_sec,delta_backend,kernel_time_sec,upfront_time_sec,smdp_solve_time_sec,compressed_total_time_sec,full_vi_time_sec,full_vi_backup_count,smdp_edge_backup_count,planning_speedup,total_speedup,break_even_tasks,backup_compression_ratio,start_gap,value_gap_max,first_hit_mode,first_hit_used_steps_max,first_hit_tail_bound_max,stop_reason,probe_cache_hits,probe_cache_misses,probe_cache_hit_rate,probe_calls,unique_probe_evals,probe_context_build_time_sec,probe_green_kernel_time_sec,probe_operator_delta_time_sec,active_weight_time_sec,active_weight_cache_hit_rate,probe_call_overhead_time_sec,candidate_score_time_sec,beam_expansion_time_sec,profiled_selection_time_sec,uncached_probe_eval_time_sec,boundary,error,maze_seed
random_maze,11,random_maze_11_seed3,0.0,endpoints,0.25,49,26,2,24.5,2,False,1,155.45261238473825,77.72630619236912,,,,0.0,0.0,0.0,,0.01610454500769265,0.01610454500769265,0.00015020198770798743,0.016254746995400637,0.027798335999250412,4116,4,185.0730234895031,1.7101672518874695,1,1029.0,5.329070518200751e-15,5.329070518200751e-15,adaptive,19,0.0,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 48]",,3
random_maze,11,random_maze_11_seed7,0.0,endpoints,0.25,49,27,2,24.5,2,False,1,155.45261238473825,77.72630619236912,,,,0.0,0.0,0.0,,0.019111620989860967,0.019111620989860967,0.000140157004352659,0.019251777994213626,0.0327830400201492,4900,4,233.902259623511,1.702857784356467,1,1225.0,7.105427357601002e-15,7.105427357601002e-15,adaptive,23,0.0,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 48]",,7
random_maze,11,random_maze_11_seed11,0.0,endpoints,0.25,49,21,2,24.5,2,False,1,155.45261238473825,77.72630619236912,,,,0.0,0.0,0.0,,0.01611342199612409,0.01611342199612409,0.0001432659919373691,0.016256687988061458,0.048311069986084476,7252,4,337.21240702541877,2.971765837024308,1,1813.0,7.105427357601002e-15,7.105427357601002e-15,adaptive,35,0.0,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 48]",,11
random_maze,13,random_maze_13_seed3,0.0,endpoints,0.25,71,30,2,35.5,2,False,1,155.45261238473825,77.72630619236912,,,,0.0,0.0,0.0,,0.034162504016421735,0.034162504016421735,0.0001583159901201725,0.03432082000654191,0.07748889300273731,11644,4,489.45714797297495,2.2577809326224467,1,2911.0,7.105427357601002e-15,7.105427357601002e-15,adaptive,39,0.0,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 70]",,3
random_maze,13,random_maze_13_seed7,0.0,endpoints,0.25,71,31,2,35.5,2,False,1,155.45261238473825,77.72630619236912,,,,0.0,0.0,0.0,,0.035517460986739025,0.035517460986739025,0.00016447200323455036,0.035681932989973575,0.07850154300103895,11644,4,477.2942595530342,2.2000361646073787,1,2911.0,7.105427357601002e-15,7.105427357601002e-15,adaptive,39,0.0,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 70]",,7
random_maze,13,random_maze_13_seed11,0.0,endpoints,0.25,71,33,2,35.5,2,False,1,155.45261238473825,77.72630619236912,,,,0.0,0.0,0.0,,0.03674308900372125,0.03674308900372125,0.00021321300300769508,0.03695630200672895,0.05884446800337173,8236,4,275.98911498492413,1.592271542554702,1,2059.0,7.105427357601002e-15,7.105427357601002e-15,adaptive,27,0.0,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 70]",,11
random_maze,15,random_maze_15_seed3,0.0,endpoints,0.25,97,39,2,48.5,2,False,1,155.45261238473825,77.72630619236912,,,,0.0,0.0,0.0,,0.054498053999850526,0.054498053999850526,0.00014809600543230772,0.054646150005282834,0.16376417499850504,25220,4,1105.7973813706878,2.996810845460721,1,6305.0,1.7763568394002505e-14,1.7763568394002505e-14,adaptive,63,0.0,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 96]",,3
random_maze,15,random_maze_15_seed7,0.0,endpoints,0.25,97,37,2,48.5,2,False,1,155.45261238473825,77.72630619236912,,,,0.0,0.0,0.0,,0.04519144300138578,0.04519144300138578,0.00013312700320966542,0.045324570004595444,0.11945550498785451,18236,4,897.3048450562709,2.635557380373227,1,4559.0,7.105427357601002e-15,7.105427357601002e-15,adaptive,43,0.0,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 96]",,7
random_maze,15,random_maze_15_seed11,0.0,endpoints,0.25,97,38,2,48.5,2,False,1,155.45261238473825,77.72630619236912,,,,0.0,0.0,0.0,,0.045764690003125,0.045764690003125,0.00016003099153749645,0.04592472099466249,0.12794353000936098,19012,4,799.4922032297904,2.785940278749455,1,4753.0,7.105427357601002e-15,7.105427357601002e-15,adaptive,31,0.0,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 96]",,11
random_maze,17,random_maze_17_seed3,0.0,endpoints,0.25,127,49,2,63.5,2,False,1,155.45261238473825,77.72630619236912,,,,0.0,0.0,0.0,,0.10318802500842139,0.10318802500842139,0.0001537509961053729,0.10334177600452676,0.1875397780095227,28956,4,1219.763011362819,1.8147528062736966,1,7239.0,1.4210854715202004e-14,1.4210854715202004e-14,adaptive,55,0.0,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 126]",,3
random_maze,17,random_maze_17_seed7,0.0,endpoints,0.25,127,50,2,63.5,2,False,1,155.45261238473825,77.72630619236912,,,,0.0,0.0,0.0,,0.10856583502027206,0.10856583502027206,0.00016992099699564278,0.1087357560172677,0.18856826002593152,28956,4,1109.7407816572952,1.734188154225792,1,7239.0,1.4210854715202004e-14,1.4210854715202004e-14,adaptive,55,0.0,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 126]",,7
random_maze,17,random_maze_17_seed11,0.0,endpoints,0.25,127,50,2,63.5,2,False,1,155.45261238473825,77.72630619236912,,,,0.0,0.0,0.0,,0.1034255680278875,0.1034255680278875,0.000187463010661304,0.1036130310385488,0.16482912600622512,24892,4,879.262129765043,1.5908146335850473,1,6223.0,1.0658141036401503e-14,1.0658141036401503e-14,adaptive,47,0.0,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 126]",,11
random_maze,19,random_maze_19_seed3,0.0,endpoints,0.25,161,55,2,80.5,2,False,1,155.45261238473825,77.72630619236912,,,,0.0,0.0,0.0,,0.1654568579979241,0.1654568579979241,0.00016203700215555727,0.16561889500007965,0.2642321999883279,39284,4,1630.6904995357922,1.5954230342389426,1,9821.0,1.4210854715202004e-14,1.4210854715202004e-14,adaptive,55,0.0,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 160]",,3
random_maze,19,random_maze_19_seed7,0.0,endpoints,0.25,161,66,2,80.5,2,False,1,155.45261238473825,77.72630619236912,,,,0.0,0.0,0.0,,0.21303768397774547,0.21303768397774547,0.00017089600441977382,0.21320857998216525,0.29724100601742975,44436,4,1739.3092777483157,1.394132478356611,1,11109.0,1.7763568394002505e-14,1.7763568394002505e-14,adaptive,67,0.0,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 160]",,7
random_maze,19,random_maze_19_seed11,0.0,endpoints,0.25,161,60,2,80.5,2,False,1,155.45261238473825,77.72630619236912,,,,0.0,0.0,0.0,,0.22411426901817322,0.22411426901817322,0.00018190400442108512,0.2242961730225943,0.4908009009959642,75348,4,2698.1313718626075,2.188182234150396,1,18837.0,2.1316282072803006e-14,2.1316282072803006e-14,adaptive,115,0.0,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 160]",,11
random_maze,11,random_maze_11_seed3,0.0,group_constrained_incremental,0.25,49,26,3,16.333333333333332,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,0.6259742380061653,insertion_score,0.02915365801891312,0.6551278960250784,0.0021376660151872784,0.6572655620402656,0.02694805499049835,4116,126,12.606298083537368,0.04100025400212197,27,32.666666666666664,3.552713678800501e-15,3.552713678800501e-15,adaptive,18,0.0,feasible,0,12,0.0,12,12,0.48644243899616413,0.010590746911475435,0.014699371968163177,0.05515897701843642,0.0,0.056304118188563734,0.001629770005820319,1.0588002623990178e-05,0.6248360110912472,0.5680366760643665,"[0, 1, 48]",,3
random_maze,11,random_maze_11_seed7,0.0,group_constrained_incremental,0.25,49,27,3,16.333333333333332,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,1.0401598590251524,insertion_score,0.034683284000493586,1.074843143025646,0.0025604410038795322,1.0774035840295255,0.03228780097560957,4900,150,12.61024992440275,0.029968158129613894,37,32.666666666666664,7.105427357601002e-15,7.105427357601002e-15,adaptive,22,0.0,feasible,0,18,0.0,18,18,0.8428667020052671,0.018609367922181264,0.0258619001833722,0.0628305530117359,0.0,0.08570792886894196,0.0024875900126062334,2.2213003830984235e-05,1.0383862550079357,0.9730458989797626,"[0, 7, 48]",,7
random_maze,11,random_maze_11_seed11,0.0,group_constrained_incremental,0.25,49,21,3,16.333333333333332,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,0.921772665984463,insertion_score,0.027695149998180568,0.9494678159826435,0.0036830619792453945,0.9531508779618889,0.048459938989253715,7252,222,13.1575138464497,0.05084183428847595,22,32.666666666666664,7.105427357601002e-15,7.105427357601002e-15,adaptive,34,0.0,feasible,0,12,0.0,12,12,0.7849465869658161,0.011550987925147638,0.011473742953967303,0.05526333599118516,0.0,0.055742295167874545,0.001470299030188471,1.095500192604959e-05,0.9204582030361053,0.8637136130128056,"[0, 8, 48]",,11
random_maze,13,random_maze_13_seed3,0.0,group_constrained_incremental,0.25,71,30,3,23.666666666666668,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,1.4874333970074076,insertion_score,0.0480272349959705,1.5354606320033781,0.003955335007049143,1.5394159670104273,0.07660748797934502,11644,246,19.368141470397884,0.04976399467138054,22,47.333333333333336,7.105427357601002e-15,7.105427357601002e-15,adaptive,38,0.0,feasible,0,12,0.0,12,12,1.2817052280297503,0.01618578701163642,0.018276123941177502,0.06438078999053687,0.0,0.10332534997723997,0.002180859009968117,2.6510009774938226e-05,1.486080647970084,1.4194924889598042,"[0, 1, 70]",,3
random_maze,13,random_maze_13_seed7,0.0,group_constrained_incremental,0.25,71,31,3,23.666666666666668,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,1.4746175629843492,insertion_score,0.051024713000515476,1.5256422759848647,0.003922789997886866,1.5295650659827515,0.07634553199750371,11644,246,19.46204921462266,0.04991322938488492,22,47.333333333333336,7.105427357601002e-15,7.105427357601002e-15,adaptive,38,0.0,feasible,0,12,0.0,12,12,1.2696774350770283,0.015624473948264495,0.018488182948203757,0.06424038499244489,0.0,0.1036688930762466,0.001724375004414469,1.0460993507876992e-05,1.4734342060401104,1.4074589850497432,"[0, 1, 70]",,7
random_maze,13,random_maze_13_seed11,0.0,group_constrained_incremental,0.25,71,33,3,23.666666666666668,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,1.1631718770076986,insertion_score,0.047574327007168904,1.2107462040148675,0.002820510999299586,1.2135667150141671,0.05478613401646726,8236,174,19.42418732991016,0.04514472367992368,24,47.333333333333336,7.105427357601002e-15,7.105427357601002e-15,adaptive,26,0.0,feasible,0,12,0.0,12,12,0.9548141139384825,0.015747564029879868,0.020188348833471537,0.06477166101103649,0.0,0.10406113223871216,0.0022543749946635216,1.701101427897811e-05,1.161854206060525,1.094811159040546,"[0, 1, 70]",,11
random_maze,15,random_maze_15_seed3,0.0,group_constrained_incremental,0.25,97,39,3,32.333333333333336,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,2.963436691003153,insertion_score,0.10060585199971683,3.06404254300287,0.007772943994496018,3.071815486997366,0.1742465510033071,25220,390,22.417059884477517,0.05672428950920792,19,64.66666666666667,1.7763568394002505e-14,1.7763568394002505e-14,adaptive,62,0.0,feasible,0,12,0.0,12,12,2.6463099209358916,0.032614167081192136,0.025467108003795147,0.08141669700853527,0.0,0.17399103101342916,0.0020846429688390344,1.0271003702655435e-05,2.961893838015385,2.878382227034308,"[0, 1, 96]",,3
random_maze,15,random_maze_15_seed7,0.0,group_constrained_incremental,0.25,97,37,3,32.333333333333336,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,2.3106216629967093,insertion_score,0.07110641899635084,2.38172808199306,0.0042974299867637455,2.386025511979824,0.116189991007559,18236,270,27.03708760013049,0.04869603884123998,22,67.54074074074074,7.105427357601002e-15,7.105427357601002e-15,adaptive,42,0.0,feasible,0,12,0.0,12,12,1.9995592029299587,0.026277639030013233,0.02420429207268171,0.08128349398612045,0.0,0.17511297194869258,0.0023651150113437325,1.2445991160348058e-05,2.3088151609699707,2.225154105981346,"[0, 1, 96]",,7
random_maze,15,random_maze_15_seed11,0.0,group_constrained_incremental,0.25,97,38,3,32.333333333333336,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,2.388607871980639,insertion_score,0.0723574580042623,2.4609653299849015,0.007725483999820426,2.468690813984722,0.12257353999302723,19012,198,15.866130846413812,0.04965123185887376,22,96.02020202020202,7.105427357601002e-15,7.105427357601002e-15,adaptive,30,0.0,feasible,0,12,0.0,12,12,2.0712559920793865,0.029759774886770174,0.025583856040611863,0.08266584502416663,0.0,0.17601191101130098,0.002004515001317486,9.968993254005909e-06,2.3872918630368076,2.3026115340180695,"[0, 1, 96]",,11
random_maze,17,random_maze_17_seed3,0.0,group_constrained_incremental,0.25,127,49,3,42.333333333333336,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,3.6090518569981214,insertion_score,0.1862103690218646,3.795262226019986,0.006861520989332348,3.8021237470093183,0.18592811599955894,28956,342,27.097215950898146,0.04890112168122004,22,84.66666666666667,1.0658141036401503e-14,1.4210854715202004e-14,adaptive,54,0.0,feasible,0,12,0.0,12,12,3.150271101098042,0.03941760698216967,0.03525318196625449,0.09991101900232024,0.0,0.2797873409872409,0.002658402023371309,1.2182019418105483e-05,3.6073108340788167,3.504729231033707,"[0, 13, 126]",,3
random_maze,17,random_maze_17_seed7,0.0,group_constrained_incremental,0.25,127,50,3,42.333333333333336,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,3.586359267006628,insertion_score,0.17246932597481646,3.7588285929814447,0.005578748998232186,3.764407341979677,0.1763289340015035,28956,342,31.6072535361206,0.046841087582401034,23,84.66666666666667,1.0658141036401503e-14,1.4210854715202004e-14,adaptive,54,0.0,feasible,0,12,0.0,12,12,3.124312452011509,0.03993707802146673,0.03495801705867052,0.10052534702117555,0.0,0.2824209099635482,0.0025175560149364173,1.2128002708777785e-05,3.584683488094015,3.4816284570551943,"[0, 1, 126]",,7
random_maze,17,random_maze_17_seed11,0.0,group_constrained_incremental,0.25,127,50,3,42.333333333333336,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,3.2330780040065292,insertion_score,0.18584315502084792,3.418921159027377,0.005795943987322971,3.4247171030147,0.1706183300120756,24892,294,29.437539490591377,0.0498196857959112,21,84.66666666666667,7.105427357601002e-15,7.105427357601002e-15,adaptive,46,0.0,feasible,0,12,0.0,12,12,2.7845253520063125,0.039284008904360235,0.0361632521962747,0.09773354497156106,0.0,0.27117797688697465,0.0026192950026597828,1.0463991202414036e-05,3.2315138939593453,3.131150589993922,"[0, 13, 126]",,11
random_maze,19,random_maze_19_seed3,0.0,group_constrained_incremental,0.25,161,55,3,53.666666666666664,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,5.003138472005958,insertion_score,0.24800801899982616,5.251146491005784,0.0028279509861022234,5.253974441991886,0.25154133199248463,39284,174,88.94826438954131,0.04787639048680266,22,225.77011494252875,1.0658141036401503e-14,1.4210854715202004e-14,adaptive,53,0.0,feasible,0,12,0.0,12,12,4.332926704984857,0.06459371402161196,0.04071304481476545,0.10858590604038909,0.0,0.45182767719961703,0.0027358090155757964,1.0971009032800794e-05,5.001393827085849,4.890061141020851,"[0, 2, 160]",,3
random_maze,19,random_maze_19_seed7,0.0,group_constrained_incremental,0.25,161,66,3,53.666666666666664,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,5.423400567990029,insertion_score,0.3265396830101963,5.7499402510002255,0.006772563996491954,5.7567128149967175,0.2869646910112351,44436,414,42.37164700988825,0.049848707106539714,21,107.33333333333333,1.7763568394002505e-14,1.7763568394002505e-14,adaptive,66,0.0,feasible,0,12,0.0,12,12,4.740690077014733,0.05695550603559241,0.0511421300470829,0.1308114500134252,0.0,0.43849412494455464,0.0034812259837053716,1.3492011930793524e-05,5.421588006051024,5.287281838041963,"[0, 14, 160]",,7
random_maze,19,random_maze_19_seed11,0.0,group_constrained_incremental,0.25,161,60,3,53.666666666666664,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,8.685259063000558,insertion_score,0.31808392802486196,9.00334299102542,0.011493372003315017,9.014836363028735,0.48167735198512673,75348,702,41.909141359576395,0.05343162455622173,20,107.33333333333333,2.1316282072803006e-14,2.1316282072803006e-14,adaptive,114,0.0,feasible,0,12,0.0,12,12,7.962403682002332,0.06496624200372025,0.05998244203510694,0.13039955202839337,0.0,0.4615708628844004,0.003712973993970081,1.3888988178223372e-05,8.683049643936101,8.54892322892556,"[0, 1, 160]",,11
random_maze,11,random_maze_11_seed3,0.05,endpoints,0.25,49,26,2,24.5,2,False,0,233.17891857710737,77.72630619236912,,,,0.0,0.0,0.0,,0.027445237996289507,0.027445237996289507,0.00016630199388600886,0.027611539990175515,0.05908114602789283,8428,4,355.2642072853907,2.1397265798617005,1,2107.0,4.0391272548845336e-08,4.0391272548845336e-08,adaptive,37,9.22920856732591e-07,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 48]",,3
random_maze,11,random_maze_11_seed7,0.05,endpoints,0.25,49,27,2,24.5,2,False,0,233.17891857710737,77.72630619236912,,,,0.0,0.0,0.0,,0.03264061501249671,0.03264061501249671,0.00016444100765511394,0.032805056020151824,0.06671414501033723,9408,4,405.70260400166364,2.0336543540530885,1,2352.0,2.8641277793894915e-08,2.8641277793894915e-08,adaptive,41,8.111692300940352e-07,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 48]",,7
random_maze,11,random_maze_11_seed11,0.05,endpoints,0.25,49,21,2,24.5,2,False,0,233.17891857710737,77.72630619236912,,,,0.0,0.0,0.0,,0.024731127981794998,0.024731127981794998,0.00014380001812241971,0.024874927999917418,0.08273217201349325,12348,4,575.327966531004,3.325926089666186,1,3087.0,2.1036743902413946e-08,2.1036743902413946e-08,adaptive,56,5.337727730077009e-07,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 48]",,11
random_maze,13,random_maze_13_seed3,0.05,endpoints,0.25,71,30,2,35.5,2,False,0,233.17891857710737,77.72630619236912,,,,0.0,0.0,0.0,,0.041231025010347366,0.041231025010347366,0.0001533399918116629,0.04138436500215903,0.12847204998251982,19312,4,837.8248131140721,3.104361996996146,1,4828.0,1.902697732703018e-08,1.902697732703018e-08,adaptive,61,4.683248609325248e-07,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 70]",,3
random_maze,13,random_maze_13_seed7,0.05,endpoints,0.25,71,31,2,35.5,2,False,0,233.17891857710737,77.72630619236912,,,,0.0,0.0,0.0,,0.04213653699844144,0.04213653699844144,0.00042613199912011623,0.04256266899756156,0.12677334100590087,19312,4,297.49782055246817,2.978510135564191,1,4828.0,3.846893648074001e-08,3.846893648074001e-08,adaptive,60,9.527272924549192e-07,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 70]",,7
random_maze,13,random_maze_13_seed11,0.05,endpoints,0.25,71,33,2,35.5,2,False,0,233.17891857710737,77.72630619236912,,,,0.0,0.0,0.0,,0.03873365299659781,0.03873365299659781,0.0001533030008431524,0.038886955997440964,0.10057269400567748,15052,4,656.03865190203,2.5862835345686577,1,3763.0,3.2314186881876594e-08,3.2314186881876594e-08,adaptive,46,8.636834084218527e-07,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 70]",,11
random_maze,15,random_maze_15_seed3,0.05,endpoints,0.25,97,39,2,48.5,2,False,0,233.17891857710737,77.72630619236912,,,,0.0,0.0,0.0,,0.07005372599815018,0.07005372599815018,0.00014574700617231429,0.0701994730043225,0.2504620160034392,37636,4,1718.47108617327,3.567861769959685,1,9409.0,2.026952472533594e-08,2.026952472533594e-08,adaptive,89,4.4622701492346344e-07,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 96]",,3
random_maze,15,random_maze_15_seed7,0.05,endpoints,0.25,97,37,2,48.5,2,False,0,233.17891857710737,77.72630619236912,,,,0.0,0.0,0.0,,0.05989968200447038,0.05989968200447038,0.00014722198829986155,0.06004690399277024,0.19426735199522227,29100,4,1319.5539215211438,3.23526008965612,1,7275.0,3.8505863386717465e-08,3.8505863386717465e-08,adaptive,65,9.189047670201679e-07,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 96]",,7
random_maze,15,random_maze_15_seed11,0.05,endpoints,0.25,97,38,2,48.5,2,False,0,233.17891857710737,77.72630619236912,,,,0.0,0.0,0.0,,0.06087934601237066,0.06087934601237066,0.00015170700498856604,0.06103105301735923,0.2070518609834835,30264,4,1364.8141099291277,3.3925657636054742,1,7566.0,2.63412793799489e-08,2.63412793799489e-08,adaptive,51,6.878049520657316e-07,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 96]",,11
random_maze,17,random_maze_17_seed3,0.05,endpoints,0.25,127,49,2,63.5,2,False,0,233.17891857710737,77.72630619236912,,,,0.0,0.0,0.0,,0.1311955749988556,0.1311955749988556,0.00015039500431157649,0.13134597000316717,0.28701819700654596,44196,4,1908.4290619914764,2.1852074867590154,1,11049.0,3.541704174381266e-08,3.541704174381266e-08,adaptive,79,8.034658256717671e-07,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 126]",,3
random_maze,17,random_maze_17_seed7,0.05,endpoints,0.25,127,50,2,63.5,2,False,0,233.17891857710737,77.72630619236912,,,,0.0,0.0,0.0,,0.14029093700810336,0.14029093700810336,0.0001598719973117113,0.14045080900541507,0.2874910199898295,44196,4,1798.2575111593328,2.046916084183932,1,11049.0,4.9222720122088504e-08,4.9222720122088504e-08,adaptive,79,9.995511624156948e-07,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 126]",,7
random_maze,17,random_maze_17_seed11,0.05,endpoints,0.25,127,50,2,63.5,2,False,0,233.17891857710737,77.72630619236912,,,,0.0,0.0,0.0,,0.13182649901136756,0.13182649901136756,0.00014887299039401114,0.13197537200176157,0.25909724400844425,39116,4,1740.391210808023,1.9632241991709323,1,9779.0,2.405472088184979e-08,2.405472088184979e-08,adaptive,70,5.712806033531507e-07,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 126]",,11
random_maze,19,random_maze_19_seed3,0.05,endpoints,0.25,161,55,2,80.5,2,False,0,233.17891857710737,77.72630619236912,,,,0.0,0.0,0.0,,0.19089042098494247,0.19089042098494247,0.00014774702140130103,0.19103816800634377,0.3707126739900559,59248,4,2509.1042139059427,1.9405162740973612,1,14812.0,4.426362210097068e-08,4.426362210097068e-08,adaptive,79,9.917274374358851e-07,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 160]",,3
random_maze,19,random_maze_19_seed7,0.05,endpoints,0.25,161,66,2,80.5,2,False,0,233.17891857710737,77.72630619236912,,,,0.0,0.0,0.0,,0.24607296899193898,0.24607296899193898,0.00014836201444268227,0.24622133100638166,0.4328664529894013,65044,4,2917.636664718068,1.7580379864739748,1,16261.0,3.355088651346705e-08,3.355088651346705e-08,adaptive,93,7.244349521770594e-07,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 160]",,7
random_maze,19,random_maze_19_seed11,0.05,endpoints,0.25,161,60,2,80.5,2,False,0,233.17891857710737,77.72630619236912,,,,0.0,0.0,0.0,,0.2860047429858241,0.2860047429858241,0.00018025899771600962,0.28618500198354013,0.7119660459866282,100464,4,3949.6838161072014,2.4877825219770835,1,25116.0,1.6530762536604016e-08,1.6530762536604016e-08,adaptive,148,8.817734686246902e-07,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 160]",,11
random_maze,11,random_maze_11_seed3,0.05,group_constrained_incremental,0.25,49,26,3,16.333333333333332,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,0.9819603580108378,insertion_score,0.04203544798656367,1.0239958059974015,0.0030955940019339323,1.0270913999993354,0.05493729599402286,8428,192,17.74693191668594,0.053488225092779874,20,43.895833333333336,2.389427731230853e-07,2.389427731230853e-07,adaptive,35,8.933214342155287e-07,feasible,0,12,0.0,12,12,0.886674446053803,0.010397367994301021,0.015693806984927505,0.010775102011393756,0.0,0.055585226975381374,0.001595579000422731,1.057400368154049e-05,0.9807321030239109,0.9683508480084129,"[0, 1, 48]",,3
random_maze,11,random_maze_11_seed7,0.05,group_constrained_incremental,0.25,49,27,3,16.333333333333332,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,1.0993964480003342,insertion_score,0.049514131009345874,1.14891057900968,0.003370567021192983,1.152281146030873,0.06256067898357287,9408,210,18.560876727925162,0.05429289474974772,20,44.8,2.591406058627399e-07,2.591406058627399e-07,adaptive,40,6.497894552101895e-07,feasible,0,12,0.0,12,12,1.0020241170423105,0.010599151282804087,0.015637926990166306,0.011680922005325556,0.0,0.05624604664626531,0.0019057479803450406,1.3711978681385517e-05,1.0981076239258982,1.0845072419615462,"[0, 7, 48]",,7
random_maze,11,random_maze_11_seed11,0.05,group_constrained_incremental,0.25,49,21,3,16.333333333333332,6,True,3,0.0,0.0,True,0.0,0.0,0.4881570336233984,1.4409278647178918,1.4260446899861563,insertion_score,0.039121456007706,1.4651661459938623,0.004712302994448692,1.469878448988311,0.08435384399490431,12348,288,17.900768285544668,0.05738831265467116,19,42.875,3.204628313824287e-07,3.204628313824287e-07,adaptive,55,6.497894552101896e-07,feasible,0,12,0.0,12,12,1.2883581490023062,0.012395435973303393,0.013195637875469401,0.05205290802405216,0.0,0.057051282172324136,0.0016897270106710494,1.1316995369270444e-05,1.4247544570534956,1.371000505023403,"[0, 8, 48]",,11
