map_family,map_size,map,slip,method,method_group,representation_scope,repeat,target_count,n_states,n_abstract_states,state_compression_ratio,epsilon,exact_partition_states,homogeneity_error,start_gap,normalized_start_gap,value_gap_max,policy_start_gap,normalized_policy_start_gap,policy_value_gap_max,full_planner_time_sec,selection_time_sec,construction_time_sec,solve_time_sec,oracle_full_policy_cost_sec,total_time_sec,total_speedup,full_transition_nnz,abstract_transition_nnz,error
four_rooms,9,four_rooms_9,0.1,qstar_oracle_aggregation,abstraction:qstar_oracle,full_action_abstract_mdp,1,4,68,4,17.0,,68,0.9333333333333333,12.06569972696479,0.8437506297109376,17.045644703370616,19.03075288861431,1.3308146313103113,27.0888978991697,0.002783948089927435,0.0006516020512208343,0.0004510920261964202,0.007794818026013672,0.002783948089927435,0.011681460193358362,0.2383219258419665,1008,36,
four_rooms,11,four_rooms_11,0.0,qstar_oracle_aggregation,abstraction:qstar_oracle,full_action_abstract_mdp,3,11,104,11,9.454545454545455,,104,1.0,9.879409479678438,0.6496681481149702,13.004012675243546,18.12647809755822,1.1919938617495704,32.33333333333331,0.0012757470831274986,0.0010416260920464993,0.0011171490186825395,0.0052845809841528535,0.0012757470831274986,0.00871910317800939,0.14631631913074314,416,94,
four_rooms,11,four_rooms_11,0.05,qstar_oracle_aggregation,abstraction:qstar_oracle,full_action_abstract_mdp,0,37,104,37,2.810810810810811,,104,0.9833333333333333,1.6572836682526475,0.1038418821230964,2.9850650201995492,17.282628980009044,1.0828929022220466,27.00043193308832,0.0024996160063892603,0.0022266600281000137,0.0032787889940664172,0.002183060976676643,0.0024996160063892603,0.010188126005232334,0.24534600427061148,1584,592,
four_rooms,11,four_rooms_11,0.1,policy_kron_oracle,reduction:policy_kron_oracle,fixed_optimal_policy_only,2,6,104,6,17.333333333333332,,104,nan,6.939515628801018e-11,4.132358539728721e-12,6.939515628801018e-11,0.0,0.0,0.0,0.0030763850081712008,0.006727489992044866,0.0006460200529545546,2.0631938241422176e-05,0.0030763850081712008,0.010470526991412044,0.29381376989854097,1584,31,
maze,9,maze_9,0.0,policy_kron_oracle,reduction:policy_kron_oracle,fixed_optimal_policy_only,4,4,31,4,7.75,,31,nan,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0007347490172833204,0.0008093860233202577,0.00023071595933288336,1.7366022802889347e-05,0.0007347490172833204,0.0017922170227393508,0.4099665430921297,124,4,
maze,9,maze_9,0.05,policy_kron_oracle,reduction:policy_kron_oracle,fixed_optimal_policy_only,1,11,31,11,2.8181818181818183,,31,nan,1.9864998535013e-11,1.841602439996652e-12,1.9864998535013e-11,0.0,0.0,0.0,0.0017030870076268911,0.0014317429158836603,0.00025267002638429403,1.7591053619980812e-05,0.0017030870076268911,0.0034050910035148263,0.5001590283105265,364,30,
maze,11,maze_11,0.0,exact_model_minimization,abstraction:model_minimization,full_action_abstract_mdp,3,3,49,49,1.0,0.0,49,0.0,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0017417919589206576,0.1230222579324618,0.004013431025668979,0.0008054310455918312,0.0,0.1278411200037226,0.013624661289496982,196,196,
maze,11,maze_11,0.05,epsilon_homogeneous,abstraction:model_minimization,full_action_abstract_mdp,0,5,49,2,24.5,2.2456850738093372,49,0.95,1.2625991413756665,0.05848435989691819,19.257518354282475,11.74467025142448,0.544020266881021,25.93556041345756,0.002953656017780304,5.88437398604583,0.00036682700738310814,0.007310440996661782,0.0,5.892051254049875,0.0005012950312932396,580,12,
maze,11,maze_11,0.1,epsilon_homogeneous,abstraction:model_minimization,full_action_abstract_mdp,2,10,49,2,24.5,2.2456850738093372,49,0.9,1.7252856967696282,0.07675593098797952,19.605188880378357,10.855777858906396,0.48296078598414066,25.102608719435917,0.0036093919770792127,5.786922981031239,0.0003480080049484968,0.007701986934989691,0.0,5.794972975971177,0.0006228488022369623,580,12,
corridor,32,corridor_32,0.0,exact_model_minimization,abstraction:model_minimization,full_action_abstract_mdp,1,2,32,32,1.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0018191810231655836,0.05399775493424386,0.0026629118947312236,0.001565829967148602,0.0,0.05822649679612368,0.03124318176886596,128,128,
