map,map_family,map_size,slip,method,method_group,target_count,n_states,n_abstract_states,state_compression_ratio,normalized_start_gap,normalized_policy_start_gap,value_gap_max,policy_value_gap_max,homogeneity_error,time_q1_sec,time_median_sec,time_q3_sec,total_speedup_median,n_repeats,representation_scope
open_room_9,open_room,9,0.05,qstar_oracle_aggregation,abstraction:qstar_oracle,5,81,5,16.2,0.36647914988792746,1.4766776659479386,11.427174600355862,29.451746229081195,0.9666666666666667,0.00838248583022505,0.008427158230915666,0.008609035750851035,0.26689424152863733,5,full_action_abstract_mdp
open_room_9,open_room,9,0.05,qstar_oracle_aggregation,abstraction:qstar_oracle,9,81,9,9.0,0.15058837234927167,0.3208854097673471,5.198161527400652,28.675521742728197,0.9833333333333334,0.005825870088301599,0.005890191067010164,0.006261087139137089,0.36609152248039367,5,full_action_abstract_mdp
open_room_9,open_room,9,0.1,epsilon_homogeneous,abstraction:model_minimization,17,81,2,40.5,0.7128246670905899,1.3570031009567722,23.015353500195285,28.028646810544018,0.9,6.5539923049509525,6.635830421932042,6.670185670955107,0.00046071027130075874,5,full_action_abstract_mdp
open_room_9,open_room,9,0.1,epsilon_homogeneous,abstraction:model_minimization,29,81,2,40.5,0.7128246670905899,1.3570031009567722,23.015353500195285,28.028646810544018,0.9,6.543902948964387,6.588259611860849,6.6811795339453965,0.00042130170385693005,5,full_action_abstract_mdp
open_room_9,open_room,9,0.1,epsilon_homogeneous,abstraction:model_minimization,5,81,2,40.5,0.7128246670905899,1.3570031009567722,23.015353500195285,28.028646810544018,0.9,6.509494087076746,6.62475546693895,6.689646660001017,0.00040504315362834546,5,full_action_abstract_mdp
open_room_9,open_room,9,0.1,epsilon_homogeneous,abstraction:model_minimization,9,81,2,40.5,0.7128246670905899,1.3570031009567722,23.015353500195285,28.028646810544018,0.9,6.596988703822717,6.648296453990042,6.742961233947426,0.00042588565894130607,5,full_action_abstract_mdp
open_room_9,open_room,9,0.1,exact_model_minimization,abstraction:model_minimization,5,81,81,1.0,0.0,5.863346531092314e-12,3.552713678800501e-15,8.285283570330648e-11,0.0,0.15685094997752458,0.15733640897087753,0.15743269107770175,0.017032437814089058,5,full_action_abstract_mdp
open_room_9,open_room,9,0.1,policy_kron_oracle,reduction:policy_kron_oracle,17,81,17,4.764705882352941,5.863346531092314e-12,0.0,8.285283570330648e-11,0.0,nan,0.010667645023204386,0.011727022123523057,0.01273113302886486,0.24784205158472575,5,fixed_optimal_policy_only
open_room_9,open_room,9,0.1,policy_kron_oracle,reduction:policy_kron_oracle,29,81,29,2.793103448275862,5.862969402332971e-12,0.0,8.284750663278828e-11,0.0,nan,0.016772287082858384,0.016851414926350117,0.017038014018908143,0.17201240957216613,5,fixed_optimal_policy_only
open_room_9,open_room,9,0.1,policy_kron_oracle,reduction:policy_kron_oracle,5,81,5,16.2,5.8630951119194185e-12,0.0,8.284928298962768e-11,0.0,nan,0.007744368049316108,0.007829358917661011,0.007892503053881228,0.34008919541592997,5,fixed_optimal_policy_only
open_room_9,open_room,9,0.1,policy_kron_oracle,reduction:policy_kron_oracle,9,81,9,9.0,5.863472240678762e-12,0.0,8.285461206014588e-11,0.0,nan,0.008625493966974318,0.009105153032578528,0.00913775700610131,0.2967712394245463,5,fixed_optimal_policy_only
open_room_9,open_room,9,0.1,qstar_oracle_aggregation,abstraction:qstar_oracle,17,81,17,4.764705882352941,0.06489180322046018,1.354305236301334,1.5532816907438498,27.049149778501626,0.9333333333333333,0.006177405943162739,0.006188382161781192,0.006266063079237938,0.4261071724603792,5,full_action_abstract_mdp
open_room_9,open_room,9,0.1,qstar_oracle_aggregation,abstraction:qstar_oracle,29,81,29,2.793103448275862,0.017415528406367512,0.6598426337623621,0.2712158719167359,13.413483351849703,0.9333333333333333,0.0075028869323432446,0.007625200203619897,0.008047376875765622,0.3488282604989335,5,full_action_abstract_mdp
open_room_9,open_room,9,0.1,qstar_oracle_aggregation,abstraction:qstar_oracle,5,81,5,16.2,0.35129983322605995,1.3340140352613514,11.960702539808256,28.02817478877801,0.9333333333333333,0.009284712141379714,0.009311716072261333,0.009353320929221809,0.300720907147345,5,full_action_abstract_mdp
open_room_9,open_room,9,0.1,qstar_oracle_aggregation,abstraction:qstar_oracle,9,81,9,9.0,0.13231408498115677,1.2879588771430757,4.5355636577963026,27.866507015389416,0.9333333333333333,0.006720768986269832,0.00674838584382087,0.006992307025939226,0.39707271211422707,5,full_action_abstract_mdp
