map_family,map_size,map,method_spec,method,task_count,goal_source,n_states,n_boundary,state_compression_ratio,transition_nnz_proxy,kernel_nnz,construction_time_sec,kernel_time_sec,upfront_time_sec,full_total_time_sec,graph_replan_time_sec,graph_total_time_sec,amortized_speedup_vs_full_vi,planning_only_speedup_vs_full_vi,break_even_task_count_estimate,full_backup_count,smdp_edge_backup_count,backup_compression_ratio,start_gap_mean,start_gap_max
four_rooms,31,four_rooms_31,betweenness_sqrt,betweenness_31,100,all_states,904,126,7.174603174603175,14384,252891,2.3942530959902797,2622.444937830005,2624.8391909259954,172.4314718040696,1508.2325896581751,4133.0717805841705,0.04171993155649913,0.1143268438743585,inf,28627872,84309750,0.3395558876642381,0.11647706259151241,0.29018395521084983
four_rooms,31,four_rooms_31,graph_rd_surrogate_joint,graph_rd_surrogate_joint,1,all_states,904,101,8.950495049504951,14384,222809,11.651232014002744,980.5225113449851,992.1737433589878,2.098643204983091,9.674819699983345,1001.8485630589712,0.0020947708889008606,0.21691806876635683,inf,339904,666600,0.5099069906990699,0.08045968582273133,0.08045968582273133
four_rooms,31,four_rooms_31,graph_rd_surrogate_joint,graph_rd_surrogate_joint,5,all_states,904,101,8.950495049504951,14384,222809,11.651232014002744,980.5225113449851,992.1737433589878,9.602968860999681,43.29660073595005,1035.470344094938,0.009274016311295947,0.221794983850225,inf,1605504,2898700,0.5538703556766826,0.08376024784353402,0.16707154954921322
four_rooms,31,four_rooms_31,graph_rd_surrogate_joint,graph_rd_surrogate_joint,10,all_states,904,101,8.950495049504951,14384,222809,11.651232014002744,980.5225113449851,992.1737433589878,18.621225447946927,84.05450202195789,1076.2282453809457,0.017302301373214462,0.22153751435089616,inf,3095296,5585300,0.5541861672604873,0.14802754347340097,0.29018395521084983
four_rooms,31,four_rooms_31,graph_rd_surrogate_joint,graph_rd_surrogate_joint,25,all_states,904,101,8.950495049504951,14384,222809,11.651232014002744,980.5225113449851,992.1737433589878,45.69417478996911,201.11880725988885,1193.2925506188767,0.03829251658888742,0.22719990940937904,inf,7485120,13261300,0.5644333511797486,0.1592449464403581,0.29018395521084983
four_rooms,31,four_rooms_31,graph_rd_surrogate_joint,graph_rd_surrogate_joint,50,all_states,904,101,8.950495049504951,14384,222809,11.651232014002744,980.5225113449851,992.1737433589878,87.38066192704719,388.5342813349853,1380.7080246939731,0.06328685019877006,0.22489820364579258,inf,14355520,25674200,0.5591418622586098,0.15690419168937664,0.29018395521084983
four_rooms,31,four_rooms_31,graph_rd_surrogate_joint,graph_rd_surrogate_joint,100,all_states,904,101,8.950495049504951,14384,222809,11.651232014002744,980.5225113449851,992.1737433589878,171.59352650598157,763.2247257241397,1755.3984690831276,0.09775189481372146,0.22482700143548862,inf,28627872,51247400,0.5586209641855001,0.125371133057647,0.29018395521084983
four_rooms,31,four_rooms_31,turn_articulation,turn_articulation,1,all_states,904,114,7.9298245614035086,14384,293213,0.01440029701916501,1399.6237930150237,1399.6381933120429,1.9193244149792008,13.025263387011364,1412.6634566990542,0.0013586565192703804,0.14735398110207337,inf,339904,850212,0.3997873471557682,0.08045963755174057,0.08045963755174057
four_rooms,31,four_rooms_31,turn_articulation,turn_articulation,5,all_states,904,114,7.9298245614035086,14384,293213,0.01440029701916501,1399.6237930150237,1399.6381933120429,9.09837231595884,56.86687210598029,1456.5050654180232,0.006246715189656803,0.15999424584145588,inf,1605504,3748662,0.4282872128775547,0.08373386137190346,0.16706818822061464
four_rooms,31,four_rooms_31,turn_articulation,turn_articulation,10,all_states,904,114,7.9298245614035086,14384,293213,0.01440029701916501,1399.6237930150237,1399.6381933120429,17.520809019973967,108.68871737699374,1508.3269106890366,0.011616055442496932,0.16120172767520963,inf,3095296,7201038,0.42984025358566363,0.14594043716435326,0.26959601349067874
four_rooms,31,four_rooms_31,turn_articulation,turn_articulation,25,all_states,904,114,7.9298245614035086,14384,293213,0.01440029701916501,1399.6237930150237,1399.6381933120429,42.27578251002706,254.38339247897966,1654.0215857910225,0.025559389836988737,0.16618923939195604,inf,7485120,17055768,0.43886150421370645,0.158408678606164,0.26959601349067874
four_rooms,31,four_rooms_31,turn_articulation,turn_articulation,50,all_states,904,114,7.9298245614035086,14384,293213,0.01440029701916501,1399.6237930150237,1399.6381933120429,80.65211602198542,466.3584611969709,1865.9966545090138,0.04322200461994227,0.1729401795669817,inf,14355520,32977920,0.43530701754385964,0.15647989488862926,0.26959601349067874
four_rooms,31,four_rooms_31,turn_articulation,turn_articulation,100,all_states,904,114,7.9298245614035086,14384,293213,0.01440029701916501,1399.6237930150237,1399.6381933120429,159.76208373895497,944.5133499850926,2344.1515432971355,0.0681534793242265,0.16914751256980806,inf,28627872,68519358,0.41780706701892917,0.12439241020465414,0.26959601349067874
maze,21,maze_21,endpoints,endpoints,1,all_states,199,101,1.9702970297029703,2380,20400,6.0788996051996946e-05,45.696588160994,45.69664894999005,0.5357649229990784,21.712399339012336,67.40904828900238,0.007947967470214042,0.02467552823774885,inf,87560,898900,0.09740794304149517,3.9754866065777605e-11,3.9754866065777605e-11
maze,21,maze_21,endpoints,endpoints,5,all_states,199,101,1.9702970297029703,2380,20400,6.0788996051996946e-05,45.696588160994,45.69664894999005,5.035500058991602,121.82260644104099,167.51925539103104,0.03005923138350579,0.04133469317477339,inf,500684,4979300,0.1005530897917378,7.963762982399203e-12,3.9754866065777605e-11
maze,21,maze_21,endpoints,endpoints,10,all_states,199,101,1.9702970297029703,2380,20400,6.0788996051996946e-05,45.696588160994,45.69664894999005,9.751074927975424,238.22014519403456,283.9167941440246,0.03434483316625829,0.04093304082252573,inf,1016492,10100000,0.10064277227722772,3.986500018982042e-12,3.9754866065777605e-11
maze,21,maze_21,endpoints,endpoints,25,all_states,199,101,1.9702970297029703,2380,20400,6.0788996051996946e-05,45.696588160994,45.69664894999005,26.362219332979294,655.7199091030634,701.4165580530534,0.03758425578967487,0.04020347554955173,inf,2607696,25967100,0.10042307381263214,2.503490748040349e-12,3.9754866065777605e-11
maze,21,maze_21,endpoints,endpoints,50,all_states,199,101,1.9702970297029703,2380,20400,6.0788996051996946e-05,45.696588160994,45.69664894999005,54.85713057103567,1390.711667733005,1436.408316682995,0.03819048520807349,0.03944536588267654,inf,5336384,53822900,0.09914709166544351,1.1396021903919973e-11,7.042899596854113e-11
maze,21,maze_21,endpoints,endpoints,100,all_states,199,101,1.9702970297029703,2380,20400,6.0788996051996946e-05,45.696588160994,45.69664894999005,113.24599585813121,2789.635200014949,2835.331848964939,0.039941002284960954,0.04059527061370761,inf,10467400,106777200,0.0980302911108364,1.947893402132195e-11,7.042899596854113e-11
maze,21,maze_21,betweenness_sqrt,betweenness_15,1,all_states,199,104,1.9134615384615385,2380,21424,0.13136509200558066,44.34424255299382,44.4756076449994,0.9460768630087841,20.658621623995714,65.13422926899511,0.014525033513509788,0.04579573992051254,inf,87560,953368,0.09184281410745902,3.9754866065777605e-11,3.9754866065777605e-11
maze,21,maze_21,betweenness_sqrt,betweenness_15,5,all_states,199,104,1.9134615384615385,2380,21424,0.13136509200558066,44.34424255299382,44.4756076449994,3.95470979201491,115.51872434400138,159.99433198900078,0.024717811830276503,0.03423436169740104,inf,500684,5281016,0.09480827174164971,7.963762982399203e-12,3.9754866065777605e-11
maze,21,maze_21,betweenness_sqrt,betweenness_15,10,all_states,199,104,1.9134615384615385,2380,21424,0.13136509200558066,44.34424255299382,44.4756076449994,8.131021083012456,235.13578757701907,279.6113952220185,0.029079720004101483,0.03458010865466035,inf,1016492,10712000,0.09489283047050037,3.986500018982042e-12,3.9754866065777605e-11
maze,21,maze_21,betweenness_sqrt,betweenness_15,25,all_states,199,104,1.9134615384615385,2380,21424,0.13136509200558066,44.34424255299382,44.4756076449994,22.949050342052942,638.4829941109638,682.9586017559632,0.033602403254089426,0.03594308784058947,inf,2607696,27540552,0.09468568385993134,2.503490748040349e-12,3.9754866065777605e-11
maze,21,maze_21,betweenness_sqrt,betweenness_15,50,all_states,199,104,1.9134615384615385,2380,21424,0.13136509200558066,44.34424255299382,44.4756076449994,49.46432627411559,1327.7575195559766,1372.233127200976,0.0360465909863369,0.03725403588048008,inf,5336384,57084248,0.09348260136491594,1.1396377175287853e-11,7.042899596854113e-11
maze,21,maze_21,betweenness_sqrt,betweenness_15,100,all_states,199,104,1.9134615384615385,2380,21424,0.13136509200558066,44.34424255299382,44.4756076449994,94.37100321496837,2519.719772234035,2564.1953798790346,0.03680335904022271,0.037452975626451154,inf,10467400,113247264,0.09242960606977667,1.9479040602732312e-11,7.042899596854113e-11
maze,21,maze_21,graph_rd_surrogate_joint,graph_rd_surrogate_joint,1,all_states,199,106,1.8773584905660377,2380,22260,408.40678753799875,41.60627444900456,450.0130619870033,0.5236857390264049,22.00760390900541,472.0206658960087,0.001109455108352774,0.023795672677120253,inf,87560,1001700,0.08741140061894778,3.9527492390334373e-11,3.9527492390334373e-11
maze,21,maze_21,graph_rd_surrogate_joint,graph_rd_surrogate_joint,5,all_states,199,106,1.8773584905660377,2380,22260,408.40678753799875,41.60627444900456,450.0130619870033,4.44975130900275,123.39125548905577,573.4043174760591,0.007760233352600343,0.03606212848200918,inf,500684,5498220,0.0910629258196289,7.915446076367516e-12,3.9527492390334373e-11
maze,21,maze_21,graph_rd_surrogate_joint,graph_rd_surrogate_joint,10,all_states,199,106,1.8773584905660377,2380,22260,408.40678753799875,41.60627444900456,450.0130619870033,8.703924599045422,236.68830952706048,686.7013715140638,0.012674977741568649,0.03677378327825822,inf,1016492,11141130,0.09123778288198774,3.960565209126798e-12,3.9527492390334373e-11
maze,21,maze_21,graph_rd_surrogate_joint,graph_rd_surrogate_joint,25,all_states,199,106,1.8773584905660377,2380,22260,408.40678753799875,41.60627444900456,450.0130619870033,20.612665921042208,555.451917957078,1005.4649799440813,0.02050063038713549,0.03710972139020507,inf,2607696,28648620,0.09102344196683819,2.5111646095865582e-12,3.9527492390334373e-11
maze,21,maze_21,graph_rd_surrogate_joint,graph_rd_surrogate_joint,50,all_states,199,106,1.8773584905660377,2380,22260,408.40678753799875,41.60627444900456,450.0130619870033,37.00178073105053,1044.6763897161582,1494.6894517031615,0.02475549733015639,0.03541937110410242,inf,5336384,59523240,0.08965210899137883,1.2365344304043901e-11,6.046363409950573e-11
maze,21,maze_21,graph_rd_surrogate_joint,graph_rd_surrogate_joint,100,all_states,199,106,1.8773584905660377,2380,22260,408.40678753799875,41.60627444900456,450.0130619870033,65.53900450601941,1907.7439529220574,2357.7570149090607,0.02779718354842739,0.03435419328974126,inf,10467400,118601280,0.08825705759668023,2.0676056422530563e-11,6.270539643082884e-11
maze,21,maze_21,turn_articulation,turn_articulation,1,all_states,199,117,1.7008547008547008,2380,26912,0.004836192005313933,63.544572555983905,63.54940874798922,0.76240746100666,29.818372322974028,93.36778107096325,0.008165637570707608,0.025568379546299088,inf,87560,1221480,0.07168353145364639,3.9527492390334373e-11,3.9527492390334373e-11
maze,21,maze_21,turn_articulation,turn_articulation,5,all_states,199,117,1.7008547008547008,2380,26912,0.004836192005313933,63.544572555983905,63.54940874798922,4.1740354480280075,158.11590711696772,221.66531586495694,0.0188303498530682,0.02639858015639265,inf,500684,6704568,0.07467804040469125,7.915446076367516e-12,3.9527492390334373e-11
maze,21,maze_21,turn_articulation,turn_articulation,10,all_states,199,117,1.7008547008547008,2380,26912,0.004836192005313933,63.544572555983905,63.54940874798922,8.079750941076782,314.2449085259286,377.79431727391784,0.02138663969161452,0.02571163675802281,inf,1016492,13585572,0.07482143556414113,3.960565209126798e-12,3.9527492390334373e-11
maze,21,maze_21,turn_articulation,turn_articulation,25,all_states,199,117,1.7008547008547008,2380,26912,0.004836192005313933,63.544572555983905,63.54940874798922,20.505037125083618,802.447186815989,865.9965955639782,0.02367796505219488,0.025553129803401846,inf,2607696,34934328,0.0746456608525574,2.5111646095865582e-12,3.9527492390334373e-11
maze,21,maze_21,turn_articulation,turn_articulation,50,all_states,199,117,1.7008547008547008,2380,26912,0.004836192005313933,63.544572555983905,63.54940874798922,43.923695653065806,1720.077305267885,1783.6267140158743,0.024626058416769646,0.02553588464805954,inf,5336384,72583056,0.07352107081300076,1.2365273249770325e-11,6.046008138582692e-11
maze,21,maze_21,turn_articulation,turn_articulation,100,all_states,199,117,1.7008547008547008,2380,26912,0.004836192005313933,63.544572555983905,63.54940874798922,83.21177258813987,3201.912896108959,3265.4623048569483,0.025482386510593993,0.025988143740343715,inf,10467400,144623232,0.07237702999197253,2.0675878786846625e-11,6.270539643082884e-11
maze,31,maze_31,endpoints,endpoints,1,all_states,449,101,4.445544554455446,5380,20417,7.744200411252677e-05,214.3146256150212,214.31470305702533,2.1490643490105867,29.19024338599411,243.50494644301943,0.008825546997721754,0.07362269374025632,inf,352016,1646300,0.21382251108546438,4.177280743533629e-11,4.177280743533629e-11
maze,31,maze_31,endpoints,endpoints,5,all_states,449,101,4.445544554455446,5380,20417,7.744200411252677e-05,214.3146256150212,214.31470305702533,15.678627686982509,210.38210558801075,424.69680864503607,0.03691722510702168,0.07452453070170242,inf,2498236,11322100,0.2206512926047288,8.388667538383742e-12,4.177280743533629e-11
maze,31,maze_31,endpoints,endpoints,10,all_states,449,101,4.445544554455446,5380,20417,7.744200411252677e-05,214.3146256150212,214.31470305702533,31.64701560998219,414.2196513370145,628.5343543940398,0.05035049458910259,0.07640153118721489,inf,5027004,22634100,0.22209869179689054,4.2161829583164945e-12,4.177280743533629e-11
maze,31,maze_31,endpoints,endpoints,25,all_states,449,101,4.445544554455446,5380,20417,7.744200411252677e-05,214.3146256150212,214.31470305702533,81.24901076493552,980.8350157750538,1195.149718832079,0.0679822866413201,0.08283657236760937,inf,12572000,56681200,0.22180193785593813,2.5141133619399624e-12,4.177280743533629e-11
maze,31,maze_31,endpoints,endpoints,50,all_states,449,101,4.445544554455446,5380,20417,7.744200411252677e-05,214.3146256150212,214.31470305702533,147.40531840507174,1751.1669814790657,1965.481684536091,0.0749970450321767,0.08417547838902871,inf,24071788,108514400,0.2218303561554964,7.060556583837751e-12,9.586642590875272e-11
maze,31,maze_31,endpoints,endpoints,100,all_states,449,101,4.445544554455446,5380,20417,7.744200411252677e-05,214.3146256150212,214.31470305702533,289.80618764599785,3539.0687303030572,3753.3834333600826,0.07721198561015633,0.08188769694257426,inf,48614128,225230000,0.2158421524663677,3.56376439469841e-11,1.1548451084308908e-10
maze,31,maze_31,betweenness_sqrt,betweenness_22,1,all_states,449,117,3.8376068376068377,5380,26969,0.37924503299291246,281.93024198999046,282.3094870229834,1.9671624979819171,38.911064810003154,321.22055183298653,0.006124024402413429,0.05055534993933664,inf,352016,2212236,0.15912226362829282,4.177280743533629e-11,4.177280743533629e-11
maze,31,maze_31,betweenness_sqrt,betweenness_22,5,all_states,449,117,3.8376068376068377,5380,26969,0.37924503299291246,281.93024198999046,282.3094870229834,14.524943271972006,256.5970955780649,538.9065826010483,0.026952618024940325,0.05660603148780794,inf,2498236,15214212,0.16420410074475103,8.388667538383742e-12,4.177280743533629e-11
maze,31,maze_31,betweenness_sqrt,betweenness_22,10,all_states,449,117,3.8376068376068377,5380,26969,0.37924503299291246,281.93024198999046,282.3094870229834,29.117546509980457,488.2045804350928,770.5140674580762,0.037789766260905744,0.05964210021141262,inf,5027004,30414852,0.16528122510673404,4.2161829583164945e-12,4.177280743533629e-11
maze,31,maze_31,betweenness_sqrt,betweenness_22,25,all_states,449,117,3.8376068376068377,5380,26969,0.37924503299291246,281.93024198999046,282.3094870229834,70.69571054697735,1156.718180787051,1439.0276678100345,0.049127415774128026,0.061117488876049966,inf,12572000,76166064,0.1650603869985982,2.5141133619399624e-12,4.177280743533629e-11
maze,31,maze_31,betweenness_sqrt,betweenness_22,50,all_states,449,117,3.8376068376068377,5380,26969,0.37924503299291246,281.93024198999046,282.3094870229834,131.30381894900347,2043.7190772080794,2326.028564231063,0.05644978783500443,0.06424748900831193,inf,24071788,145817568,0.16508153530581446,7.060556583837751e-12,9.586642590875272e-11
maze,31,maze_31,betweenness_sqrt,betweenness_22,100,all_states,449,117,3.8376068376068377,5380,26969,0.37924503299291246,281.93024198999046,282.3094870229834,264.52431800507475,4242.015011945099,4524.3244989680825,0.058467140910296776,0.06235817583393745,inf,48614128,302655600,0.16062523872018228,3.5637715001257675e-11,1.1548451084308908e-10
maze,31,maze_31,graph_rd_surrogate_joint,graph_rd_surrogate_joint,1,all_states,449,112,4.008928571428571,5380,24879,4588.838356227003,240.38496785401367,4829.2233240810165,1.835281120002037,27.890201790985884,4857.113525872002,0.0003778542770775668,0.0658037949583857,inf,352016,2026416,0.173713590891505,4.086331273356336e-11,4.086331273356336e-11
maze,31,maze_31,graph_rd_surrogate_joint,graph_rd_surrogate_joint,5,all_states,449,112,4.008928571428571,5380,24879,4588.838356227003,240.38496785401367,4829.2233240810165,12.698184645007132,200.50493356600055,5029.728257647017,0.00252462638030221,0.06333103340236389,inf,2498236,13936272,0.1792614265852446,8.199663170671556e-12,4.086331273356336e-11
maze,31,maze_31,graph_rd_surrogate_joint,graph_rd_surrogate_joint,10,all_states,449,112,4.008928571428571,5380,24879,4588.838356227003,240.38496785401367,4829.2233240810165,25.851946986978874,400.8107089350524,5230.034033016069,0.004942978730880363,0.06449914238985051,inf,5027004,27860112,0.18043732200358706,4.11706224667796e-12,4.086331273356336e-11
maze,31,maze_31,graph_rd_surrogate_joint,graph_rd_surrogate_joint,25,all_states,449,112,4.008928571428571,5380,24879,4588.838356227003,240.38496785401367,4829.2233240810165,65.48380453896243,1004.0281587060308,5833.251482787047,0.011225952581025218,0.0652210836629886,inf,12572000,69805680,0.18009995748196994,6.6083316596632355e-12,6.760103588021593e-11
maze,31,maze_31,graph_rd_surrogate_joint,graph_rd_surrogate_joint,50,all_states,449,112,4.008928571428571,5380,24879,4588.838356227003,240.38496785401367,4829.2233240810165,126.64948408087366,1947.135696172918,6776.359020253934,0.018689901715999643,0.06504399479183827,inf,24071788,133706160,0.18003499614378277,1.3997905057294701e-11,9.064393680091598e-11
maze,31,maze_31,graph_rd_surrogate_joint,graph_rd_surrogate_joint,100,all_states,449,112,4.008928571428571,5380,24879,4588.838356227003,240.38496785401367,4829.2233240810165,256.62229822200607,4043.767036383855,8872.990360464872,0.0289217375199043,0.06346119742137543,inf,48614128,277370352,0.1752679320246888,3.7207996683719105e-11,1.0871303857129533e-10
maze,31,maze_31,turn_articulation,turn_articulation,1,all_states,449,197,2.279187817258883,5380,76442,0.00554900398128666,700.9765045569802,700.9820535609615,2.7213367899821606,145.8599773030146,846.8420308639761,0.0032135117185973436,0.018657186435239604,inf,352016,6293756,0.05593098938058609,4.086331273356336e-11,4.086331273356336e-11
maze,31,maze_31,turn_articulation,turn_articulation,5,all_states,449,197,2.279187817258883,5380,76442,0.00554900398128666,700.9765045569802,700.9820535609615,18.494875496980967,1004.8554752360214,1705.837528796983,0.010842108456849468,0.01840550800863863,inf,2498236,46874968,0.05329573771655695,8.199663170671556e-12,4.086331273356336e-11
maze,31,maze_31,turn_articulation,turn_articulation,10,all_states,449,197,2.279187817258883,5380,76442,0.00554900398128666,700.9765045569802,700.9820535609615,34.86346564796986,1957.1362923650013,2658.118345925963,0.01311584403358274,0.017813509352402272,inf,5027004,94483564,0.05320506326370161,4.116351703942201e-12,4.086331273356336e-11
maze,31,maze_31,turn_articulation,turn_articulation,25,all_states,449,197,2.279187817258883,5380,76442,0.00554900398128666,700.9765045569802,700.9820535609615,78.49924479291076,4467.470236756053,5168.452290317015,0.015188153122739939,0.017571296647274613,inf,12572000,236035156,0.053263252021660705,6.6082606053896596e-12,6.760103588021593e-11
maze,31,maze_31,turn_articulation,turn_articulation,50,all_states,449,197,2.279187817258883,5380,76442,0.00554900398128666,700.9765045569802,700.9820535609615,139.15016267387546,7925.412757034006,8626.394810594968,0.01613074357586448,0.017557465704278446,inf,24071788,449366456,0.05356827969375622,1.399651949895997e-11,9.064393680091598e-11
maze,31,maze_31,turn_articulation,turn_articulation,100,all_states,449,197,2.279187817258883,5380,76442,0.00554900398128666,700.9765045569802,700.9820535609615,267.90453804374556,14911.692805522966,15612.674859083927,0.017159425944739418,0.01796607142715008,inf,48614128,902709948,0.05385354189095521,3.7163498944892124e-11,1.0871303857129533e-10
